,RMT_Raw,RMT_Vel,RMT_Accel,RMT_Zscore,Target
2020-03-19,52.61293753343247,0.31926136152696927,-0.43567927394688155,2.28615679285702,0
2020-03-23,49.263182239399,-0.8228033026596435,-1.1420646641866128,1.821864162287775,0
2020-03-24,47.6851870657932,-1.7677382470888574,-0.9449349444292139,1.6055561919799055,0
2020-03-25,48.623890333232985,-1.4992615728030927,0.2684766742857647,1.7338947999094085,0
2020-03-26,54.107296918366885,-0.12220184141393275,1.37705973138916,2.4690407668675065,0
2020-03-27,53.581799121718745,0.19377231765726322,0.31597415907119597,2.381115384809027,1
2020-03-30,54.74791095761627,1.0969457436434453,0.9031734259861821,2.51899094837806,0
2020-03-31,54.06592711009502,1.2761480088603676,0.17920226521692229,2.4102496230187684,0
2020-04-01,53.96130793929476,1.0674835212123526,-0.20866448764801504,2.378759687987289,0
2020-04-02,54.50976232432205,0.08049308119103671,-0.9869904400213159,2.4332262093022505,0
2020-04-03,54.22664817278336,0.1289698102129293,0.048476729021892595,2.379211757728491,0
2020-04-06,53.87798993680844,-0.17398420416157023,-0.30295401437449954,2.319307204335568,0
2020-04-07,54.99113400911395,0.18504137980379198,0.3590255839653622,2.4468573642413154,0
2020-04-08,54.99789031446544,0.2073164750341192,0.022275095230327224,2.433105354848616,0
2020-04-09,54.9095285688712,0.07995324890984534,-0.12736322612427387,2.4107968818745555,0
2020-04-10,54.657766646032776,0.086223694649874,0.006270445740028663,2.3675962423598853,0
2020-04-13,54.59333668423477,0.14306934948527328,0.05684565483539927,2.350538725354801,0
2020-04-14,54.70223086419426,-0.05778062898394154,-0.20084997846921482,2.355507474312183,0
2020-04-15,55.04066011292628,0.00855395969216488,0.06633458867610642,2.390072372327994,0
2020-04-16,54.62269089928059,-0.05736753391811078,-0.06592149361027566,2.329012966282195,0
2020-04-17,54.67031723959244,0.002510118711924747,0.05987765263003553,2.327508396827545,0
2020-04-20,54.67381999296149,0.01609666174535107,0.013586543033426324,2.3200052083778164,0
2020-04-21,54.67071293949076,-0.006303584940702933,-0.022400246686054004,2.3093428735309587,0
2020-04-22,54.69382562727096,-0.06936689713106858,-0.06306331219036565,2.3024747932611795,0
2020-04-23,54.58263483026607,-0.008011213802895156,0.06135568332817343,2.2777693515338346,0
2020-04-24,54.55463282573646,-0.023136882771204625,-0.01512566896830947,2.2642470445978797,0
2020-04-27,54.41460329937168,-0.05184333871795843,-0.028706455946753806,2.2359108437486426,0
2020-04-28,54.55129414128714,-0.02388375964072509,0.027959579077233343,2.241566928042637,0
2020-04-30,54.30658804583019,-0.07744751628816005,-0.05356375664743496,2.2002449507332837,0
2020-05-01,54.03803723545967,-0.1089195189612795,-0.03147200267311945,2.156956084807534,0
2020-05-07,54.252089057358205,-0.06050875367565567,0.048410765285623825,2.1713430949236554,0
2020-05-08,53.898908502793454,-0.10313895931563621,-0.042630205639980545,2.1176374121231367,0
2020-05-11,53.94653971932172,-0.1209508843930891,-0.017811925077452884,2.1115135467152046,0
2020-05-12,53.65732927128027,-0.12985175490997136,-0.008900870516882264,2.065726898918208,0
2020-05-13,53.31094020360898,-0.14541940637015216,-0.015567651460180798,2.012550524937755,0
2020-05-14,53.01383593711933,-0.24765062404776472,-0.10223121767761256,1.9660205829552004,0
2020-05-15,53.01174275461558,-0.17743314963557566,0.07021747441218906,1.947559825250219,0
2020-05-18,52.927599578391465,-0.2037880281860609,-0.02635487855048524,1.9197145744333277,0
2020-05-19,52.5042510054676,-0.23061565316252342,-0.026827624976462516,1.8496646442612994,0
2020-05-20,52.72066866297446,-0.11805430812690787,0.11256134503561555,1.8552209541258522,0
2020-05-21,52.62399121323741,-0.07796894477638716,0.04008536335052071,1.8246640772156697,0
2020-05-22,52.54284828164888,-0.09377889459333488,-0.01580994981694772,1.7955498024319414,0
2020-05-25,52.52398078328349,-0.08072375902159479,0.013055135571740095,1.7741030279290364,0
2020-05-26,52.62136227614672,0.02342225413582355,0.10414601315741834,1.7660084601434238,0
2020-05-27,52.83042412620746,0.021951092646595782,-0.001471161489227768,1.7703800116197164,0
2020-05-28,52.63023933347618,0.0012496240477659626,-0.02070146859882982,1.7293842086727917,0
2020-05-29,52.708826604222,0.033195664514614975,0.03194604046684901,1.719960784472786,0
2020-06-01,52.46925102063464,-0.010945952529773706,-0.04414161704438868,1.6759450060550276,0
2020-06-02,52.2856072930402,-0.06715099662130086,-0.056205044091527157,1.6390001217158872,0
2020-06-03,52.447510478313625,-0.07658272957876022,-0.00943173295745936,1.6401499247847666,0
2020-06-04,52.484078299228166,-0.029232206849613362,0.04735052272914686,1.627700130255481,0
2020-06-05,52.56228017063635,-0.029309286717122518,-7.707986750915552e-05,1.6198967070228978,0
2020-06-08,52.45668484308954,-0.0025132355090278224,0.026796051208094696,1.5926225160733414,0
2020-06-09,52.20430767328536,-0.016259923950961763,-0.01374668844193394,1.5503369808371328,0
2020-06-10,52.28463648133549,-0.032574799395625575,-0.016314875444663812,1.5440716665598806,0
2020-06-11,52.26517819285722,-0.043780021274187675,-0.0112052218785621,1.5273425162040226,0
2020-06-12,52.56897484061574,0.0013389339958749247,0.0451189552700626,1.5448474057596948,0
2020-06-15,52.630412225851885,0.034745476552473065,0.03340654255659814,1.5366352398288592,0
2020-06-16,52.96410004785446,0.15195847491381187,0.1172129983613388,1.5567328318300762,0
2020-06-17,54.09484995285711,0.36204269430432134,0.21008421939050947,1.6587860857802244,0
2020-06-18,54.07364998804565,0.3616943590376849,-0.0003483352666364681,1.6399700668833654,0
2020-06-19,54.11024670456679,0.3082543727902163,-0.053439986247468596,1.6274760031394913,0
2020-06-22,54.11529850834658,0.29697725649894124,-0.011277116291275036,1.612100016273601,0
2020-06-23,54.12775853336944,0.23273169710299868,-0.06424555939594256,1.597733637181056,0
2020-06-24,53.622183435601166,-0.09453330345119326,-0.32726500055419194,1.531274861173795,0
2020-06-25,53.62933775945828,-0.08886244571747426,0.005670857733719004,1.517506977160247,0
2020-06-26,53.40221015491016,-0.14160730993133086,-0.0527448642138566,1.480527777023029,0
2020-06-29,52.73358352421594,-0.2763429968261306,-0.13473568689479976,1.4001883875803467,0
2020-06-30,53.06791966390394,-0.21196777389309318,0.06437522293303743,1.4210443574519225,0
2020-07-01,52.93673476617533,-0.1370897338851691,0.07487804000792408,1.3953509757383025,0
2020-07-02,53.05467588322809,-0.11493237524604183,0.022157358639127267,1.394692746521791,0
2020-07-03,53.05969240278198,-0.06850355042562484,0.04642882482041699,1.3828810905139721,0
2020-07-06,52.63159837243529,-0.020397030356129164,0.04810652006949567,1.3286998155936285,0
2020-07-07,50.91981981988209,-0.42961996880437425,-0.4092229384482451,1.1493603414875002,0
2020-07-08,51.00738147823138,-0.38587065758879646,0.04374931121557779,1.148778629620413,0
2020-07-09,51.06464654527733,-0.39800586759015033,-0.012135210001353869,1.1452765392508828,0
2020-07-10,49.99833723499921,-0.6122710335565458,-0.21426516596639544,1.0319628774937726,0
2020-07-13,48.42667520421484,-0.8409846336440907,-0.22871360008754493,0.8707133129221093,0
2020-07-14,48.64429737334543,-0.45510448930733105,0.38588014433675966,0.8857974573589494,0
2020-07-15,49.24108809098708,-0.35325867744887063,0.10184581185846042,0.9377253491737493,0
2020-07-16,50.10293638679514,-0.19234203169643393,0.1609166457524367,1.0148940386746674,0
2020-07-17,51.87475192856613,0.3752829387133829,0.5676249704098169,1.1793363843269065,0
2020-07-20,53.22325692277133,0.9593163437112935,0.5840334049979106,1.3003612234279704,0
2020-07-21,53.07763254208414,0.8866670337477487,-0.0726493099635448,1.2754152256990525,0
2020-07-22,48.63043271493313,-0.12213107521079536,-1.008798108958544,0.836550221056923,0
2020-07-27,48.65786284939123,-0.2890147074807743,-0.16688363226997893,0.8328763333431134,0
2020-07-28,47.4546938173285,-0.8840116222475345,-0.5949969147667602,0.7104476929042184,0
2020-07-29,47.87695295501072,-1.069260793552111,-0.18524917130457652,0.7456826307673049,0
2020-07-30,47.60148615318684,-1.0952292777794668,-0.02596848422735576,0.7132989408264873,0
2020-07-31,46.15448907428959,-0.49518872812870285,0.6000405496507639,0.5683170839257861,0
2020-08-03,46.558753731427934,-0.4198218235926632,0.07536690453603967,0.6031886891238954,0
2020-08-04,46.69980851821588,-0.15097705982252307,0.2688447637701401,0.6124064348817028,0
2020-08-05,45.46842269877848,-0.48170605124644794,-0.33072899142392487,0.4892431543029369,0
2020-08-06,45.32317604495854,-0.45566202164565794,0.026044029600789997,0.47096175303774107,0
2020-08-07,45.37863655967181,-0.1551705029235606,0.30049151872209734,0.47154855130476564,0
2020-08-11,45.42350143162978,-0.22705045995962791,-0.07187995703606731,0.47112531378944417,0
2020-08-12,46.05271583480895,-0.12941853668138492,0.097631923278243,0.5270663394257783,0
2020-08-13,45.81068975671633,0.06845341158756924,0.19787194826895416,0.49834138196608013,0
2020-08-14,45.456115615567874,0.026587914121869005,-0.04186549746570023,0.45852381651038526,0
2020-08-17,45.6538603085218,0.055044749769997736,0.02845683564812873,0.47248581773089926,0
2020-08-18,45.47259498745948,0.009818711165941352,-0.045226038604056384,0.4496830597823219,0
2020-08-19,45.46600992302491,-0.11734118235681024,-0.1271598935227516,0.44412753406509203,0
2020-08-20,45.42056039761597,-0.07802587182006704,0.0393153105367432,0.4347284865939328,0
2020-08-21,45.36064312295469,-0.01909449852264089,0.05893137329742615,0.4238772789663519,0
2020-08-24,45.408893330531335,-0.0489933955980959,-0.02989889707545501,0.4236132707844685,0
2020-08-25,45.300766369742966,-0.034365723543302806,0.014627672054793095,0.40791515845288434,0
2020-08-26,45.50019811661581,0.006837638718181438,0.041203362261484244,0.42260266827977,0
2020-08-27,45.18286768671357,-0.047538542180483034,-0.05437618089866447,0.38635556720776665,0
2020-08-28,45.38192620219493,0.004256615848049705,0.05179515802853274,0.4011104593259766,0
2020-08-31,45.39624907857145,-0.002528850391975368,-0.006785466240025073,0.39755172647242853,0
2020-09-01,43.94567059231605,-0.2710191554853836,-0.2684903050934082,0.24874522147935624,0
2020-09-02,44.19443163797188,-0.2611532957287892,0.009865859756594375,0.2689454523800803,0
2020-09-03,43.52303400811128,-0.33196673572045654,-0.07081343999166734,0.1975793477446519,0
2020-09-04,43.63442473360663,-0.3495002937176608,-0.01753355799720424,0.20434712895294793,0
2020-09-07,43.73604600007128,-0.33204061570003063,0.017459678017630154,0.21012108455269818,0
2020-09-08,43.88307402389268,-0.012519313684677513,0.3195213020153531,0.22063070389680772,0
2020-09-09,43.3528157429576,-0.16832317900285432,-0.1558038653181768,0.16324801761827723,0
2020-09-10,43.63213965668213,0.021821129714169274,0.1901443087170236,0.1873133337090763,0
2020-09-11,44.5192254989422,0.17696015306712098,0.1551390233529517,0.27267491401447636,0
2020-09-14,43.93677100964607,0.04014500191495074,-0.13681515115217024,0.20980322091840245,0
2020-09-15,44.00066157688892,0.023517510599248226,-0.016627491315702514,0.2122196014064446,0
2020-09-16,44.19078547802016,0.16759394701251296,0.14407643641326473,0.22753257223693807,0
2020-09-17,43.96270588146158,0.06611324495588633,-0.10148070205662663,0.20062859824720725,0
2020-09-18,43.70388505899354,-0.16306808798972838,-0.2291813329456147,0.1711569081480292,0
2020-09-23,43.0850566747448,-0.17034286698025625,-0.007274778990527864,0.10526188756999386,0
2020-09-24,43.0526025718376,-0.18961180101025832,-0.01926893403000207,0.09916337680462031,0
2020-09-25,42.7733185684188,-0.2834933819202732,-0.09388158091001486,0.0677346159107627,0
2020-09-28,42.920985361458825,-0.20834410400055248,0.0751492779197207,0.08013584000097516,0
2020-09-29,43.32370344250743,-0.07603632329722387,0.1323077807033286,0.11852314107693405,0
2020-09-30,42.93539634237074,-0.029932066474813723,0.04610425682241015,0.07648451904245954,0
2020-10-02,43.80768090478572,0.15101566658962895,0.18094773306444267,0.16273211638473836,0
2020-10-05,43.724994215427664,0.19033512940177388,0.039319462812144934,0.1515921324010495,0
2020-10-06,44.167275697333466,0.24925806717492094,0.058922937773147055,0.193901796788237,0
2020-10-07,44.11803861927704,0.15886703535392144,-0.0903910318209995,0.18597332036142283,0
2020-10-08,44.18735779942131,0.2503922914101153,0.09152525605619388,0.18998912907867488,0
2020-10-09,44.2401829054585,0.08650040013455396,-0.16389189127556136,0.19234026101659116,0
2020-10-12,43.23417226020811,-0.09816439104390184,-0.1846647911784558,0.08634627385982457,0
2020-10-13,43.1653292405285,-0.2003892913609988,-0.10222490031709697,0.07639953427001975,0
2020-10-14,41.96211370456205,-0.43118498294299457,-0.23079569158199575,-0.04931630115244153,0
2020-10-15,38.60596037394992,-1.1162794850942817,-0.6850945021512871,-0.39545229335395843,0
2020-10-16,38.49620743381274,-1.1487950943291523,-0.032515609234870624,-0.4081937495675115,0
2020-10-19,38.49728302749031,-0.94737784654356,0.20141724778559222,-0.4090947461579357,0
2020-10-20,38.85315219925026,-0.8624354082556422,0.08494243828791781,-0.3738551278819504,0
2020-10-21,39.01699940305824,-0.5890228603007586,0.2734125479548837,-0.3584287695511807,0
2020-10-22,39.12756331505059,0.10432058822012635,0.6933434485208849,-0.3485164222454521,0
2020-10-23,39.29953743979931,0.16066600119732044,0.05634541297719409,-0.33236454098777796,0
2020-10-26,38.86958930134856,0.07446125477164856,-0.08620474642567189,-0.3781923563900807,0
2020-10-27,38.735124413232064,-0.023605557203644878,-0.09806681197529343,-0.3933429266267734,0
2020-10-28,37.76502115369392,-0.2503956498728641,-0.22679009266921923,-0.4940196878923988,0
2020-10-29,37.797886764404,-0.26593531012931493,-0.015539660256450816,-0.4915606232352373,0
2020-10-30,37.364825349790685,-0.38694241800172335,-0.12100710787240843,-0.5369773521615594,0
2020-11-02,37.59376369585945,-0.25516512109782497,0.1317772969038984,-0.514166156279147,0
2020-11-04,38.47982898899584,-0.05105908484723898,0.204106036250586,-0.42382648590878325,0
2020-11-05,37.83943417112907,0.014882603487023971,0.06594168833426295,-0.491084025173138,0
2020-11-06,37.31682259598242,-0.09621283368431932,-0.11109543717134329,-0.5459295080478309,0
2020-11-09,37.00852821474538,-0.07125942700906052,0.024953406675258805,-0.5786670933309641,0
2020-11-10,36.93015654811488,-0.13272142954890853,-0.061462002539848015,-0.5876590325171747,0
2020-11-11,36.868872909343175,-0.32219121593053046,-0.18946978638162193,-0.5956584466120268,0
2020-11-12,36.450872436849664,-0.27771234685588553,0.04447886907464493,-0.6406293969700838,0
2020-11-13,36.3500575023044,-0.19335301873560695,0.08435932812027858,-0.6530451222780466,0
2020-11-16,36.5271394242089,-0.09627775810729133,0.09707526062831562,-0.6371829743611649,0
2020-11-17,37.183799032520405,0.05072849688109926,0.1470062549883906,-0.5713521641438801,0
2020-11-18,37.06347101656426,0.038919621444215124,-0.011808875436884136,-0.5866684688107935,0
2020-11-19,37.17834884170323,0.14549528097072084,0.10657565952650572,-0.5775758687080025,0
2020-11-20,37.133658166388095,0.15672013281673713,0.011224851846016293,-0.585371913484109,0
2020-11-24,36.98620332793176,0.09181278074456856,-0.06490735207216858,-0.6040544973973585,0
2020-11-25,37.439334356063625,0.051107064708645566,-0.04070571603592299,-0.5599521150986094,0
2020-11-26,37.28408170182316,0.04412213705178658,-0.006984927656858986,-0.5796430852075241,0
2020-11-27,37.07651059922401,-0.020367648495849267,-0.06448978554763585,-0.604672685503407,0
2020-11-30,37.2000807503326,0.013284516788900191,0.03365216528474946,-0.5959470339027958,0
2020-12-01,36.594114205321645,-0.0784178245220204,-0.09170234131092059,-0.664890632660888,0
2020-12-02,36.8679664710229,-0.11427357700814156,-0.03585575248612116,-0.6408395890244223,0
2020-12-03,36.29798555869713,-0.19721922862520813,-0.08294565161706657,-0.7064500777297593,0
2020-12-04,36.34638543241236,-0.14602503336233497,0.051194195262873166,-0.7062977203044181,0
2020-12-07,36.28536551839732,-0.18294304638705228,-0.03691801302471731,-0.7177576508274282,0
2020-12-08,36.35299280601728,-0.048224279860875185,0.1347187665261771,-0.7154327012866438,0
2020-12-09,34.859826378830405,-0.40162801843850104,-0.35340373857762586,-0.8806835198932593,0
2020-12-10,34.697115400967505,-0.3201740315459247,0.08145398689257632,-0.902490422335827,0
2020-12-11,34.66158761610472,-0.3369595632615301,-0.016785531715605373,-0.9105023950146004,0
2020-12-14,34.45946614341833,-0.3651798749957962,-0.02822031173426609,-0.9358068793902947,0
2020-12-15,34.230150124826125,-0.4245685362382332,-0.059388661242437024,-0.9653881712346112,0
2020-12-16,34.184752844687274,-0.1350147068286205,0.2895538294096127,-0.9762783056480503,0
2020-12-17,34.16433630326319,-0.10655581954086557,0.02845888728775492,-0.9843180412765737,0
2020-12-18,34.00730497326904,-0.13085652856713637,-0.024300709026270795,-1.0071284507718918,0
2020-12-21,33.831261611874524,-0.12564090630876024,0.005215622258376129,-1.0318722248387249,0
2020-12-22,33.75219893198413,-0.09559023856839843,0.030050667740361803,-1.0458353462308447,0
2020-12-23,33.727631695012064,-0.0914242299350434,0.004166008633355034,-1.0545888214326102,0
2020-12-24,33.6144768977513,-0.10997188110237488,-0.01854765116733148,-1.0731628767167336,0
2020-12-25,33.58337149336901,-0.08478669598000721,0.02518518512236767,-1.0834208200348827,0
2020-12-28,33.832514177691024,0.0002505131633014912,0.0850372091433087,-1.0609748793971465,0
2020-12-29,34.35040619042761,0.11964145168869322,0.11939093852539173,-1.0084893785677662,0
2020-12-30,34.681859852021375,0.1908456314018636,0.07120417971317039,-0.9771478653062871,0
2021-01-04,34.87454925567751,0.25201447158524104,0.061168840183377426,-0.9616226000988427,0
2021-01-05,34.966467594939125,0.27661922031401787,0.024604748728776826,-0.9575541121777332,0
2021-01-06,34.948298213412905,0.22315680714437747,-0.0534624131696404,-0.9659472626785769,0
2021-01-07,34.94010459562676,0.11793968103982877,-0.1052171261045487,-0.9744563720225509,0
2021-01-08,35.304647508009324,0.1245575311975955,0.006617850157766725,-0.9402821319613185,0
2021-01-12,35.35486601977323,0.09606335281914369,-0.028494178378451807,-0.9420242318664724,0
2021-01-13,34.90499709099103,-0.012294100789617346,-0.10835745360876103,-1.0014477085787266,0
2021-01-14,34.88448296188346,-0.012763050305885315,-0.0004689495162679691,-1.0120745759294978,0
2021-01-15,34.86060693588198,-0.015899531948960544,-0.0031364816430752285,-1.0227891310848145,0
2021-01-18,34.74546998001637,-0.11183550559859157,-0.09593597364963102,-1.0430752043908391,0
2021-01-19,34.874794247160125,-0.09601435452261597,0.015821151075975592,-1.0339530183270225,0
2021-01-20,34.82162526086299,-0.016674366025611675,0.0793399884970043,-1.0467188387506028,0
2021-01-21,34.79069376637314,-0.018757839102065077,-0.0020834730764534015,-1.0558671792414083,0
2021-01-22,34.945403993720944,0.016959411567789573,0.03571725066985465,-1.0433576405267393,0
2021-01-25,34.746190629136976,0.0001441298241289246,-0.01681528174366065,-1.072448128738693,0
2021-01-26,34.66919989744558,-0.041118869942920355,-0.04126299976704928,-1.088026643670179,0
2021-01-27,34.59664844532325,-0.04499536310794383,-0.0038764931650234757,-1.1032311504395387,0
2021-01-28,34.58570852545609,-0.040997048183413654,0.0039983149245301774,-1.1113149292532423,0
2021-01-29,33.34545462165561,-0.3199898744130678,-0.27899282622965416,-1.2668458426577416,0
2021-02-01,33.76650945412891,-0.19593623500160362,0.12405363941146419,-1.2213247270529453,0
2021-02-02,33.161203725028244,-0.3015992344834686,-0.10566299948186497,-1.3000876354674484,0
2021-02-03,33.04644973743234,-0.31003974157817993,-0.008440507094711336,-1.3182274170536106,0
2021-02-04,33.43159508933355,-0.23082268722451715,0.07921705435366277,-1.2752439441631718,0
2021-02-05,33.082317303841975,-0.052627463562721744,0.1781952236617954,-1.3206477023694558,0
2021-02-08,33.00035580461464,-0.1532307299028517,-0.10060326634012995,-1.3328718501739436,0
2021-02-09,33.363099498532414,0.040379154700829645,0.19360988460368134,-1.2911230798343911,0
2021-02-10,33.34545813554419,0.05980167962237459,0.019422524921544948,-1.295595733812379,0
2021-02-12,32.99985694686613,-0.08634762849348476,-0.14614930811585936,-1.340795507275408,0
2021-02-15,32.6656507254981,-0.08333331566877433,0.00301431282471043,-1.3840829852998389,0
2021-02-16,32.369983709074674,-0.12607441910799366,-0.04274110343921933,-1.4246047911033732,0
2021-02-17,32.05248301078253,-0.26212329754998365,-0.13604887844198998,-1.466785288020947,0
2021-02-18,31.4748688040364,-0.3741178663015532,-0.11199456875156955,-1.5375239153138422,0
2021-02-19,31.653623396348685,-0.2692467101034879,0.10487115619806531,-1.515150479521432,0
2021-02-22,31.483619723335966,-0.23640620043242322,0.032840509671064666,-1.535831004810622,0
2021-02-24,31.36921513419992,-0.20015371497495593,0.03625248545746729,-1.5494358526706913,0
2021-02-25,31.25205827730956,-0.1600849466945924,0.04006876828036354,-1.564151665535906,0
2021-02-26,31.085623863321253,-0.07784898814303531,0.08223595855155708,-1.586202540610478,0
2021-03-01,32.80533949653928,0.23034322003812235,0.30819220818115767,-1.3770589636328179,0
2021-03-02,33.19245938317931,0.3417679319686684,0.11142471193054604,-1.3326707970544838,0
2021-03-03,32.83355473275661,0.2928679197113411,-0.04890001225732732,-1.3807079152697788,0
2021-03-04,32.11381229267704,0.17235080307349904,-0.12051711663784204,-1.4733768086998822,0
2021-03-05,32.292394132645015,0.24135405386474673,0.0690032507912477,-1.4545326812666548,0
2021-03-08,32.544684047496766,-0.05213108980850478,-0.2934851436732515,-1.4202249176544084,0
2021-03-09,32.46013590114424,-0.14646469640700843,-0.09433360659850365,-1.427804025042691,0
2021-03-10,32.721815363164914,-0.02234787391834203,0.1241168224886664,-1.390436037770678,0
2021-03-11,32.471546139088915,0.07154676928237791,0.09389464320071994,-1.4127409447182457,0
2021-03-12,31.59759257285221,-0.13896031195856295,-0.21050708124094086,-1.510656356061427,0
2021-03-15,31.888499922501087,-0.13123682499913514,0.007723486959427817,-1.4644065516213791,0
2021-03-16,31.274660855387157,-0.23709500915141035,-0.10585818415227521,-1.5281723399234177,0
2021-03-17,30.51355631927439,-0.44165180877810783,-0.20455679962669748,-1.6082486299089667,0
2021-03-18,30.55574616829259,-0.3831599941592678,0.05849181461884001,-1.588574051155405,0
2021-03-19,30.44077199901061,-0.23136411476832208,0.15179587939094574,-1.5868837768660724,0
2021-03-22,30.45525386343929,-0.2866492118123567,-0.055285097044034615,-1.569893828384451,0
2021-03-23,30.63700748803695,-0.12753067347004432,0.15911853834231238,-1.5334426697042582,0
2021-03-24,30.15045337294949,-0.07262058926497872,0.0549100842050656,-1.5772272418112745,0
2021-03-25,31.731442575941973,0.23513928152987873,0.30775987079485745,-1.3778676098558214,0
2021-03-26,32.40425975569608,0.39269755133708983,0.1575582698072111,-1.2878041560195361,0
2021-03-29,32.845172707847844,0.47798376888171745,0.08528621754462762,-1.2254786682884842,0
2021-03-30,31.20925861428716,0.11445022525003878,-0.36353354363167867,-1.4097019307207839,0
2021-03-31,31.02766119872647,0.175441565155392,0.060991339905353215,-1.4185775606862072,0
2021-04-01,31.639980207758523,-0.018292473636687845,-0.19373403879207984,-1.3337757668167198,0
2021-04-02,31.439959156499377,-0.19286011983933804,-0.1745676462026502,-1.3457843241012768,0
2021-04-05,31.494311614880772,-0.27017221859341234,-0.0773120987540743,-1.3287158999266884,0
2021-04-06,31.493710062011424,0.05689028954484954,0.3270625081382619,-1.3181374395742007,0
2021-04-07,32.15346549175887,0.22516085860647905,0.16827056906162952,-1.2304039331260916,0
2021-04-08,31.955379086231414,0.06307977569457535,-0.1620810829119037,-1.2443366465147006,0
2021-04-09,32.19201801043828,0.15041177078778034,0.087331995093205,-1.2068546110248546,0
2021-04-12,32.24133623032629,0.14940492308910436,-0.0010068476986759833,-1.192031097504334,0
2021-04-13,32.337260761919616,0.1687101399816413,0.019305216892536947,-1.1717417887799326,0
2021-04-14,32.262829869420926,0.021872875532409353,-0.14683726444923195,-1.1717213028084617,0
2021-04-15,32.2969617520246,0.06831653315864372,0.04644365762623437,-1.1592513234039754,0
2021-04-16,32.50325579790625,0.06224755749358479,-0.006068975665058929,-1.1264025793108143,0
2021-04-19,32.66436999140625,0.084606752215997,0.022359194722412212,-1.0991182053534652,0
2021-04-20,32.71318334505934,0.07518451662794234,-0.009422235588054662,-1.085362414366528,0
2021-04-21,32.88010038856847,0.12345410382950917,0.04826958720156682,-1.0575084156194732,0
2021-04-22,34.09894364522404,0.3603963786398907,0.23694227481038155,-0.9029590643351894,0
2021-04-23,34.532699113312226,0.40588866308119265,0.04549228444130193,-0.8436473678493593,0
2021-04-26,34.47898976311957,0.3629239543426621,-0.04296470873853053,-0.8435746972074661,0
2021-04-27,34.447068419978024,0.34677701498373636,-0.01614693935892575,-0.8408989137073327,0
2021-04-28,34.04973603126609,0.23392712853952702,-0.11284988644420935,-0.8830933313924494,0
2021-04-30,33.63896978666165,-0.0919947717124785,-0.3259219002520055,-0.9270231927615454,0
2021-05-06,33.273736945776,-0.2517924335072408,-0.1597976617947623,-0.9654083832473201,0
2021-05-07,33.838094972557535,-0.12817895811240732,0.12361347539483347,-0.8885377406485988,0
2021-05-10,33.857212068084365,-0.11797127037873167,0.010207687733675641,-0.8795781844625088,0
2021-05-11,33.375709151282884,-0.13480537599664189,-0.01683410561791021,-0.9332832403299632,0
2021-05-12,33.99727728430306,0.07166149952828249,0.20646687552492438,-0.848517421324286,0
2021-05-13,34.43568046993735,0.23238870483226748,0.160727205303985,-0.7866821721084394,0
2021-05-14,34.33881571958527,0.10014414940554417,-0.1322445554267233,-0.7926542914325718,0
2021-05-17,34.72118168297292,0.17279392297771068,0.07264977357216651,-0.7375667353070017,0
2021-05-18,34.37778930824034,0.2004160313914909,0.02762210841378021,-0.7753949271928029,0
2021-05-19,34.72459542814184,0.1454636287677573,-0.054952402623733576,-0.7244202220945728,0
2021-05-20,34.706816168381906,0.05422713968891202,-0.0912364890788453,-0.7205136458543849,0
2021-05-21,34.671883222179304,0.06661350051880532,0.012386360829893306,-0.718830850099305,0
2021-05-24,34.67228675234585,-0.009778986125418498,-0.07639248664422382,-0.7125272282717535,0
2021-05-25,34.772754965985534,0.07899313154904775,0.08877211767446624,-0.693082781716472,0
2021-05-26,34.929509757495566,0.0409828658707454,-0.038010265678302346,-0.6661532164243509,0
