,RMT_Max_Eigen
2016-11-18,17.320979876475583
2016-11-21,17.21118464551463
2016-11-22,17.332832311736304
2016-11-24,17.335144044094154
2016-11-25,17.13976512198969
2016-11-28,17.00707628042478
2016-11-29,16.76011462916437
2016-11-30,16.732952989860376
2016-12-01,16.766347240204322
2016-12-02,16.799948359860686
2016-12-05,16.764552716598637
2016-12-06,16.894989825972853
2016-12-07,16.801682884702902
2016-12-08,16.73692790667373
2016-12-09,16.82555160113942
2016-12-12,16.822236091578585
2016-12-13,16.366980463075937
2016-12-14,16.254094524061927
2016-12-15,16.080774301727743
2016-12-16,16.01028778061943
2016-12-19,15.999193653912322
2016-12-20,16.01882005791861
2016-12-21,15.745913221576352
2016-12-22,15.90863976233495
2016-12-26,15.867554697854239
2016-12-27,15.73651704071272
2016-12-28,15.70370656469294
2016-12-29,15.632211796021847
2016-12-30,15.577436656278142
2017-01-04,15.585075488197
2017-01-05,15.740821691326
2017-01-06,15.755133523914765
2017-01-10,15.655134851466515
2017-01-11,15.727306200863007
2017-01-12,15.839051704162932
2017-01-13,15.725755233539646
2017-01-16,15.577061655305123
2017-01-17,15.7132906496603
2017-01-18,15.881990966261798
2017-01-19,15.899395502406605
2017-01-20,15.932743661310734
2017-01-23,15.950169084934297
2017-01-24,16.022811649147467
2017-01-25,16.005758560945548
2017-01-26,16.084743562985967
2017-01-27,16.260821845855734
2017-01-30,16.275099272191934
2017-01-31,16.41978611942582
2017-02-01,16.7326033096743
2017-02-02,16.771686467823187
2017-02-03,16.41809277865858
2017-02-06,15.944912797664895
2017-02-07,15.867808521416908
2017-02-08,15.858325724142023
2017-02-09,13.687067877595785
2017-02-10,9.10119158933161
2017-02-13,9.72793109640899
2017-02-14,9.544945885029273
2017-02-15,9.845017828943677
2017-02-16,10.031278498849778
2017-02-17,10.057323375069801
2017-02-20,10.301478290886354
2017-02-21,10.217534272613273
2017-02-22,10.268136351945765
2017-02-23,10.468427614154562
2017-02-24,10.591318034857478
2017-02-27,10.73818695206817
2017-02-28,10.92463843222521
2017-03-01,10.93721780233266
2017-03-02,11.13140658643312
2017-03-03,11.59800500246124
2017-03-06,11.588926117105903
2017-03-07,11.743969011067064
2017-03-08,11.834449800620233
2017-03-09,11.731272111068726
2017-03-10,11.599186125973548
2017-03-13,12.008986762207574
2017-03-14,12.08541700737474
2017-03-15,12.328165616357884
2017-03-16,12.418406714285567
2017-03-17,12.493041824333494
2017-03-21,12.528193279392346
2017-03-22,12.58074516775499
2017-03-23,13.355899978458792
2017-03-24,13.358149850771484
2017-03-27,13.510224262999175
2017-03-28,13.68698623954359
2017-03-29,14.078339707372917
2017-03-30,13.737774123542112
2017-03-31,13.707421167568464
2017-04-03,13.232734684528037
2017-04-04,13.180865927821474
2017-04-05,13.34557069315928
2017-04-06,13.236148211371432
2017-04-07,13.59053745766708
2017-04-10,13.505629196077003
2017-04-11,13.481006151890288
2017-04-12,13.385495738819339
2017-04-13,13.20923637971927
2017-04-14,13.34326314223466
2017-04-17,13.308759645705736
2017-04-18,13.305093049464286
2017-04-19,13.226472309675497
2017-04-20,13.3431096316318
2017-04-21,13.052437209994853
2017-04-24,12.94105018279643
2017-04-25,13.226012925714665
2017-04-26,13.20898527440492
2017-04-27,13.091640438681896
2017-04-28,13.183647981535117
2017-05-01,13.246455901609968
2017-05-02,13.148884859084305
2017-05-08,13.319500223125637
2017-05-09,14.348201873544436
2017-05-10,14.33047191101214
2017-05-11,14.368921023632243
2017-05-12,13.765695585110594
2017-05-15,13.854568745772534
2017-05-16,13.392364473254581
2017-05-17,13.120400178307472
2017-05-18,13.128680156266109
2017-05-19,13.4379075912432
2017-05-22,13.315125921644524
2017-05-23,13.296404093467276
2017-05-24,13.350247959968911
2017-05-25,13.338608714452189
2017-05-26,13.290185935301592
2017-05-29,13.260570979805713
2017-05-30,13.27080114787241
2017-05-31,12.940576256004743
2017-06-01,12.778586762223961
2017-06-02,12.853250219300264
2017-06-05,13.216479472574857
2017-06-06,13.095312952589676
2017-06-07,13.183391087631776
2017-06-08,13.157809277636465
2017-06-09,12.819131678764277
2017-06-12,12.692084138259828
2017-06-13,12.57866996304409
2017-06-14,12.565251728652527
2017-06-15,12.591696338272918
2017-06-16,12.543517565163837
2017-06-19,12.579594030438159
2017-06-20,11.843119516087379
2017-06-21,11.907290583866258
2017-06-22,11.77328426724519
2017-06-23,11.51031862940916
2017-06-26,11.212133309732291
2017-06-27,11.284566384440895
2017-06-28,11.255454583695972
2017-06-29,10.759749184000524
2017-06-30,10.87483612905171
2017-07-03,10.935665621451665
2017-07-04,11.104068784087843
2017-07-05,10.439644980983514
2017-07-06,10.525236478584942
2017-07-07,10.5747594953794
2017-07-10,10.558211251089286
2017-07-11,10.204279161243822
2017-07-12,9.941430238060004
2017-07-13,9.91723975354418
2017-07-14,9.919742957411298
2017-07-18,9.794775118295588
2017-07-19,9.872753327758337
2017-07-20,9.932978589693992
2017-07-21,9.77116666543763
2017-07-24,9.61135482308794
2017-07-25,9.702949182340019
2017-07-26,9.482346340827405
2017-07-27,9.483238064896494
2017-07-28,9.558530337124663
2017-07-31,9.421917857646159
2017-08-01,9.198631180920849
2017-08-02,7.983686036900939
2017-08-03,7.947473726917269
2017-08-04,7.990516166420359
2017-08-07,8.05191393850875
2017-08-08,7.968672272501635
2017-08-09,8.053467428506835
2017-08-10,8.404263515173934
2017-08-14,8.322067065796691
2017-08-15,7.880178392172661
2017-08-16,8.263053591037156
2017-08-17,8.223865861638464
2017-08-18,8.222918738791032
2017-08-21,8.462930104621035
2017-08-22,8.567306914961074
2017-08-23,8.463578312703655
2017-08-24,8.441293000540098
2017-08-25,8.491480518214985
2017-08-28,8.596036942038134
2017-08-29,8.481157469114388
2017-08-30,7.335890319904911
2017-08-31,7.622713177758122
2017-09-01,7.6806594511272
2017-09-04,7.690644554362151
2017-09-05,8.055973295270997
2017-09-06,8.272468649765282
2017-09-07,8.357363205698395
2017-09-08,8.34666322095212
2017-09-11,8.292744665296764
2017-09-12,8.949302256110851
2017-09-13,9.03118006110341
2017-09-14,9.00714188587624
2017-09-15,8.930203606329997
2017-09-19,9.037905132764054
2017-09-20,10.274843252716796
2017-09-21,10.1542994285471
2017-09-22,10.086348192451059
2017-09-25,10.043236256696412
2017-09-26,10.434997246191248
2017-09-27,10.318234230968962
2017-09-28,10.26218029451084
2017-09-29,10.306847833469462
2017-10-02,10.415679925701994
2017-10-03,10.324741007540414
2017-10-04,10.405937483494899
2017-10-05,10.431637134628714
2017-10-06,10.588493851541715
2017-10-10,10.428136568674827
2017-10-11,10.203674350455236
2017-10-12,10.211524433096573
2017-10-13,10.18292314320258
2017-10-16,10.186191449574771
2017-10-17,10.327954284630676
2017-10-18,10.305480405971553
2017-10-19,10.305109508160166
2017-10-20,10.061840630824827
2017-10-23,10.054217526022407
2017-10-24,10.187425680244383
