Date,RMT_Raw_S,RMT_Threshold_S,RMT_Ratio_S,RMT_Vel_S,RMT_Accel_S,RMT_Raw,RMT_Threshold,RMT_Ratio,RMT_Vel,RMT_Accel,RMT_Raw_L,RMT_Threshold_L,RMT_Ratio_L,RMT_Vel_L,RMT_Accel_L
2018-06-19,33.215113089122696,4.963454761751991,6.691934284377055,-0.15282174696067585,0.17476366542690158,39.6154143269102,3.429951660386443,11.54984625131622,0.024407360355439778,0.05249696234211143,37.0415526829712,3.0949837929658877,11.96825416894177,-0.0018275137542218545,0.04780407764433647
2018-06-20,33.83609969596995,4.963454761751991,6.817046053629498,0.029227651410870692,0.18204939837154654,39.988201169185274,3.429951660386443,11.658531993619969,0.11227618248312154,0.08786882212768177,37.334696130685614,3.0949837929658877,12.062969833812344,0.06187079031946752,0.06369830407368937
2018-06-21,33.781516480159624,4.963454761751991,6.806049032717584,-0.0016630656143306055,-0.030890717025201297,40.15749987532153,3.429951660386443,11.707890912607525,0.13714553509597494,0.02486935261285339,37.438477846169604,3.0949837929658877,12.09650206610379,0.08291886269991267,0.02104807238044515
2018-06-22,33.46761533082392,4.963454761751991,6.742806560608318,-0.11396003946864397,-0.11229697385431336,40.11145223376944,3.429951660386443,11.694465755021806,0.10637975366421415,-0.030765781431760786,37.34407129291385,3.0949837929658877,12.065998981250708,0.06292560821510307,-0.019993254484809597
2018-06-25,33.14613160978098,4.963454761751991,6.678036408270017,0.06466189776493536,0.17862193723357933,40.08786777051261,3.429951660386443,11.687589721307042,0.1333467501483412,0.026966996484127037,37.45966011089885,3.0949837929658877,12.103346129319045,0.1076223492150774,0.04469674099997434
2018-06-26,33.425226081741116,4.963454761751991,6.734266289543605,0.04202259852368684,-0.022639299241248523,40.2471464833377,3.429951660386443,11.734027318275142,0.12634643128549783,-0.007000318862843358,37.49569595717165,3.0949837929658877,12.114989436258066,0.09082865484008096,-0.01679369437499645
2018-06-27,33.50627615582245,4.963454761751991,6.750595656480904,-0.06596470802949739,-0.10798730655318423,39.89190499607152,3.429951660386443,11.630456911913742,-0.019259234622751364,-0.1456056659082492,37.444294462102704,3.0949837929658877,12.098381434889603,0.021919666283423567,-0.06890898855665739
2018-06-28,26.92525872378559,4.963454761751991,5.424701143902753,-1.3712515512748098,-1.3052868432453124,39.636740058171185,3.429951660386443,11.556063753302409,-0.10415196343006272,-0.08489272880731136,37.354255722323956,3.0949837929658877,12.069289605722878,-0.01684442476912551,-0.03876409105254908
2018-06-29,26.959118270362012,4.963454761751991,5.431522913859707,-1.3016994120923826,0.0695521391824272,39.410373755074716,3.429951660386443,11.490066816461916,-0.1402156957389522,-0.036063732308889485,37.30930985114133,3.0949837929658877,12.054767438826632,-0.0069522883545047875,0.009892136414620722
2018-07-02,23.179743952751622,4.963454761751991,4.670082647145892,-1.9932775314058766,-0.691578119313494,39.37246279428324,3.429951660386443,11.479013902442944,-0.14308099524587448,-0.0028652995069222698,37.25283298841062,3.0949837929658877,12.036519568560212,-0.04136542449764846,-0.034413136143143674
