Date,Close
2020-11-09,1681.9
2020-11-10,1700.8
2020-11-11,1729.07
2020-11-12,1726.23
2020-11-13,1703.22
2020-11-16,1731.81
2020-11-17,1734.66
2020-11-18,1720.65
2020-11-19,1726.41
2020-11-20,1727.39
2020-11-24,1762.4
2020-11-25,1767.67
2020-11-26,1778.25
2020-11-27,1786.52
2020-11-30,1754.92
2020-12-01,1768.38
2020-12-02,1773.97
2020-12-03,1775.25
2020-12-04,1775.94
2020-12-07,1760.75
2020-12-08,1758.81
2020-12-09,1779.42
2020-12-10,1776.21
2020-12-11,1782.01
2020-12-14,1790.52
2020-12-15,1782.05
2020-12-16,1786.83
2020-12-17,1792.58
2020-12-18,1793.24
2020-12-21,1789.05
2020-12-22,1761.12
2020-12-23,1765.21
2020-12-24,1774.27
2020-12-25,1778.41
2020-12-28,1788.04
2020-12-29,1819.18
2020-12-30,1804.68
2021-01-04,1794.59
2021-01-05,1791.22
2021-01-06,1796.18
2021-01-07,1826.3
2021-01-08,1854.94
2021-01-12,1857.94
2021-01-13,1864.4
2021-01-14,1873.28
2021-01-15,1856.61
2021-01-18,1845.49
2021-01-19,1855.84
2021-01-20,1849.58
2021-01-21,1860.64
2021-01-22,1856.64
2021-01-25,1862.0
2021-01-26,1848.0
2021-01-27,1860.07
2021-01-28,1838.85
2021-01-29,1808.78
2021-02-01,1829.84
2021-02-02,1847.02
2021-02-03,1871.09
2021-02-04,1865.12
2021-02-05,1890.95
2021-02-08,1923.95
2021-02-09,1925.54
2021-02-10,1930.82
2021-02-12,1933.88
2021-02-15,1953.94
2021-02-16,1965.08
2021-02-17,1961.49
2021-02-18,1941.91
2021-02-19,1928.95
2021-02-22,1938.35
2021-02-24,1903.07
2021-02-25,1926.23
2021-02-26,1864.49
2021-03-01,1902.48
2021-03-02,1894.85
2021-03-03,1904.54
2021-03-04,1884.74
2021-03-05,1896.18
2021-03-08,1893.58
2021-03-09,1917.68
2021-03-10,1919.74
2021-03-11,1924.92
2021-03-12,1951.06
2021-03-15,1968.73
2021-03-16,1981.5
2021-03-17,1984.03
2021-03-18,2008.51
2021-03-19,2012.21
2021-03-22,1990.18
2021-03-23,1971.48
2021-03-24,1928.58
2021-03-25,1955.55
2021-03-26,1984.16
2021-03-29,1993.34
2021-03-30,1977.86
2021-03-31,1954.0
2021-04-01,1957.64
2021-04-02,1971.62
2021-04-05,1983.54
2021-04-06,1954.34
2021-04-07,1967.43
2021-04-08,1951.86
2021-04-09,1959.47
2021-04-12,1954.59
2021-04-13,1958.55
2021-04-14,1952.18
2021-04-15,1959.13
2021-04-16,1960.87
2021-04-19,1956.56
2021-04-20,1926.25
2021-04-21,1888.18
2021-04-22,1922.5
2021-04-23,1914.98
2021-04-26,1918.15
2021-04-27,1903.55
2021-04-28,1909.06
2021-04-30,1898.24
2021-05-06,1927.4
2021-05-07,1933.05
2021-05-10,1952.27
2021-05-11,1905.92
2021-05-12,1877.95
2021-05-13,1849.04
2021-05-14,1883.42
2021-05-17,1878.86
2021-05-18,1907.74
2021-05-19,1895.24
2021-05-20,1895.92
2021-05-21,1904.69
2021-05-24,1913.04
2021-05-25,1919.52
2021-05-26,1920.67
2021-05-27,1911.02
2021-05-28,1947.44
2021-05-31,1922.98
2021-06-01,1926.18
2021-06-02,1942.33
2021-06-03,1958.7
2021-06-04,1959.19
2021-06-07,1960.85
2021-06-08,1962.65
2021-06-09,1957.14
2021-06-10,1956.73
2021-06-11,1954.02
2021-06-14,1959.75
2021-06-15,1975.48
2021-06-16,1975.86
2021-06-17,1963.57
2021-06-18,1946.56
2021-06-21,1899.45
2021-06-22,1959.53
2021-06-23,1949.14
2021-06-24,1947.1
2021-06-25,1962.65
2021-06-28,1965.67
2021-06-29,1949.48
2021-06-30,1943.57
2021-07-01,1939.21
2021-07-02,1956.31
2021-07-05,1948.99
2021-07-06,1954.5
2021-07-07,1937.68
2021-07-08,1920.32
2021-07-09,1912.38
2021-07-12,1953.33
2021-07-13,1967.64
2021-07-14,1963.16
2021-07-15,1939.61
2021-07-16,1932.19
2021-07-19,1907.13
2021-07-20,1888.89
2021-07-21,1904.41
2021-07-26,1925.62
2021-07-27,1938.04
2021-07-28,1919.65
2021-07-29,1927.43
2021-07-30,1901.08
2021-08-02,1940.05
2021-08-03,1931.14
2021-08-04,1921.43
2021-08-05,1928.98
2021-08-06,1929.34
2021-08-10,1936.28
2021-08-11,1954.08
2021-08-12,1953.55
2021-08-13,1956.39
2021-08-16,1924.98
2021-08-17,1915.63
2021-08-18,1923.97
2021-08-19,1897.19
2021-08-20,1880.68
2021-08-23,1915.14
2021-08-24,1934.2
2021-08-25,1935.66
2021-08-26,1935.35
2021-08-27,1928.77
2021-08-30,1950.14
2021-08-31,1960.7
2021-09-01,1980.79
2021-09-02,1983.57
2021-09-03,2015.45
2021-09-06,2041.22
2021-09-07,2063.38
2021-09-08,2079.61
2021-09-09,2064.93
2021-09-10,2091.65
2021-09-13,2097.71
2021-09-14,2118.87
2021-09-15,2096.39
2021-09-16,2090.16
2021-09-17,2100.17
2021-09-21,2064.55
2021-09-22,2043.55
2021-09-24,2090.75
2021-09-27,2087.74
2021-09-28,2081.77
2021-09-29,2038.29
2021-09-30,2030.16
2021-10-01,1986.31
2021-10-04,1973.92
2021-10-05,1947.75
2021-10-06,1941.91
2021-10-07,1939.62
2021-10-08,1961.85
2021-10-11,1996.58
2021-10-12,1982.68
2021-10-13,1973.83
2021-10-14,1986.97
2021-10-15,2023.93
2021-10-18,2019.23
2021-10-19,2026.57
2021-10-20,2027.67
2021-10-21,2000.81
2021-10-22,2002.23
2021-10-25,1995.42
2021-10-26,2018.4
2021-10-27,2013.81
2021-10-28,1999.66
2021-10-29,2001.18
2021-11-01,2044.72
2021-11-02,2031.67
2021-11-04,2055.56
2021-11-05,2041.42
2021-11-08,2035.22
2021-11-09,2018.77
2021-11-10,2007.96
2021-11-11,2014.3
2021-11-12,2040.6
2021-11-15,2048.52
2021-11-16,2050.83
2021-11-17,2038.34
2021-11-18,2035.52
2021-11-19,2044.53
2021-11-22,2042.82
2021-11-24,2019.12
2021-11-25,2025.69
2021-11-26,1984.98
2021-11-29,1948.48
2021-11-30,1928.35
2021-12-01,1936.74
2021-12-02,1926.37
2021-12-03,1957.86
2021-12-06,1947.54
2021-12-07,1989.85
2021-12-08,2002.24
2021-12-09,1990.79
2021-12-10,1975.48
2021-12-13,1978.13
2021-12-14,1973.81
2021-12-15,1984.1
2021-12-16,2013.08
2021-12-17,1984.47
2021-12-20,1941.33
2021-12-21,1969.79
2021-12-22,1971.51
2021-12-23,1989.43
2021-12-24,1986.78
2021-12-27,1977.9
2021-12-28,2005.02
2021-12-29,1998.99
2021-12-30,1992.33
2022-01-04,2030.22
2022-01-05,2039.27
2022-01-06,1997.01
2022-01-07,1995.68
2022-01-11,1986.82
2022-01-12,2019.36
2022-01-13,2005.58
2022-01-14,1977.66
2022-01-17,1986.71
2022-01-18,1978.38
2022-01-19,1919.72
2022-01-20,1938.53
2022-01-21,1927.18
2022-01-24,1929.87
2022-01-25,1896.62
2022-01-26,1891.85
2022-01-27,1842.44
2022-01-28,1876.89
2022-01-31,1895.93
2022-02-01,1896.06
2022-02-02,1936.56
2022-02-03,1919.92
2022-02-04,1930.56
2022-02-07,1925.99
2022-02-08,1934.06
2022-02-09,1952.22
2022-02-10,1962.61
2022-02-14,1930.65
2022-02-15,1914.7
2022-02-16,1946.63
2022-02-17,1931.24
2022-02-18,1924.31
2022-02-21,1910.68
2022-02-22,1881.08
2022-02-24,1857.58
2022-02-25,1876.24
2022-02-28,1886.93
2022-03-01,1897.17
2022-03-02,1859.94
2022-03-03,1881.8
2022-03-04,1844.94
2022-03-07,1794.03
2022-03-08,1759.86
2022-03-09,1758.89
2022-03-10,1830.03
2022-03-11,1799.54
2022-03-14,1812.28
2022-03-15,1826.63
2022-03-16,1853.25
2022-03-17,1899.01
2022-03-18,1909.27
2022-03-22,1933.74
2022-03-23,1978.7
2022-03-24,1981.56
2022-03-25,1981.47
2022-03-28,1973.37
2022-03-29,1991.66
2022-03-30,1967.6
2022-03-31,1946.4
2022-04-01,1944.27
2022-04-04,1953.63
2022-04-05,1949.12
2022-04-06,1922.91
2022-04-07,1892.9
2022-04-08,1896.79
2022-04-11,1889.64
2022-04-12,1863.63
2022-04-13,1890.06
2022-04-14,1908.05
2022-04-15,1896.31
2022-04-18,1880.08
2022-04-19,1895.7
2022-04-20,1915.15
2022-04-21,1928.0
2022-04-22,1905.15
2022-04-25,1876.52
2022-04-26,1878.51
2022-04-27,1860.76
2022-04-28,1899.62
2022-05-02,1898.35
2022-05-06,1915.91
2022-05-09,1878.39
2022-05-10,1862.38
2022-05-11,1851.15
2022-05-12,1829.18
2022-05-13,1864.2
2022-05-16,1863.26
2022-05-17,1866.71
2022-05-18,1884.69
2022-05-19,1860.08
2022-05-20,1877.37
2022-05-23,1894.57
2022-05-24,1878.26
2022-05-25,1876.58
2022-05-26,1877.58
2022-05-27,1887.3
2022-05-30,1922.44
2022-05-31,1912.67
2022-06-01,1938.64
2022-06-02,1926.39
2022-06-03,1933.14
2022-06-06,1939.11
2022-06-07,1947.03
2022-06-08,1969.98
2022-06-09,1969.05
2022-06-10,1943.09
2022-06-13,1901.06
2022-06-14,1878.45
2022-06-15,1855.93
2022-06-16,1867.81
2022-06-17,1835.9
2022-06-20,1818.94
2022-06-21,1856.2
2022-06-22,1852.65
2022-06-23,1851.74
2022-06-24,1866.72
2022-06-27,1887.42
2022-06-28,1907.38
2022-06-29,1893.57
2022-06-30,1870.82
2022-07-01,1845.04
2022-07-04,1869.71
2022-07-05,1879.12
2022-07-06,1855.97
2022-07-07,1882.33
2022-07-08,1887.43
2022-07-11,1914.66
2022-07-12,1883.3
2022-07-13,1888.85
2022-07-14,1893.13
2022-07-15,1892.5
2022-07-19,1902.79
2022-07-20,1946.44
2022-07-21,1950.59
2022-07-22,1955.97
2022-07-25,1943.21
2022-07-26,1943.17
2022-07-27,1945.75
2022-07-28,1948.85
2022-07-29,1940.31
2022-08-01,1960.11
2022-08-02,1925.49
2022-08-03,1930.77
2022-08-04,1930.73
2022-08-05,1947.17
2022-08-08,1951.41
2022-08-09,1937.02
2022-08-10,1933.65
2022-08-12,1973.18
2022-08-15,1984.96
2022-08-16,1981.96
2022-08-17,2006.99
2022-08-18,1990.5
2022-08-19,1994.52
2022-08-22,1992.59
2022-08-23,1971.44
2022-08-24,1967.18
2022-08-25,1976.6
2022-08-26,1979.59
2022-08-29,1944.1
2022-08-30,1968.38
2022-08-31,1963.16
2022-09-01,1935.49
2022-09-02,1930.17
2022-09-05,1928.79
2022-09-06,1926.58
2022-09-07,1915.65
2022-09-08,1957.62
2022-09-09,1965.53
2022-09-12,1980.22
2022-09-13,1986.57
2022-09-14,1947.46
2022-09-15,1950.43
2022-09-16,1938.56
2022-09-20,1947.27
2022-09-21,1920.8
2022-09-22,1916.12
2022-09-26,1864.28
2022-09-27,1873.01
2022-09-28,1855.15
2022-09-29,1868.8
2022-09-30,1835.94
2022-10-03,1847.58
2022-10-04,1906.89
2022-10-05,1912.92
2022-10-06,1922.47
2022-10-07,1906.8
2022-10-11,1871.24
2022-10-12,1869.0
2022-10-13,1854.61
2022-10-14,1898.19
2022-10-17,1879.56
2022-10-18,1901.44
2022-10-19,1905.06
2022-10-20,1895.41
2022-10-21,1881.98
2022-10-24,1887.19
2022-10-25,1907.14
2022-10-26,1918.21
2022-10-27,1905.56
2022-10-28,1899.05
2022-10-31,1929.43
2022-11-01,1938.5
2022-11-02,1940.46
2022-11-04,1915.4
2022-11-07,1934.09
2022-11-08,1957.56
2022-11-09,1949.49
2022-11-10,1936.66
2022-11-11,1977.76
2022-11-14,1956.9
2022-11-15,1964.22
2022-11-16,1963.29
2022-11-17,1966.28
2022-11-18,1967.03
2022-11-21,1972.57
2022-11-22,1994.75
2022-11-24,2018.8
2022-11-25,2018.0
2022-11-28,2004.31
2022-11-29,1992.97
2022-11-30,1985.57
2022-12-01,1986.46
2022-12-02,1953.98
2022-12-05,1947.9
2022-12-06,1950.22
2022-12-07,1948.31
2022-12-08,1941.5
2022-12-09,1961.56
2022-12-12,1957.33
2022-12-13,1965.68
2022-12-14,1977.42
2022-12-15,1973.9
2022-12-16,1950.21
2022-12-19,1935.41
2022-12-20,1905.59
2022-12-21,1893.32
2022-12-22,1908.17
2022-12-23,1897.94
2022-12-26,1902.52
2022-12-27,1910.15
2022-12-28,1909.02
2022-12-29,1895.27
2022-12-30,1891.71
2023-01-04,1868.15
2023-01-05,1868.9
2023-01-06,1875.76
2023-01-10,1880.88
2023-01-11,1901.25
2023-01-12,1908.18
2023-01-13,1903.08
2023-01-16,1886.31
2023-01-17,1902.89
2023-01-18,1934.93
2023-01-19,1915.62
2023-01-20,1926.87
2023-01-23,1945.38
2023-01-24,1972.92
2023-01-25,1980.69
2023-01-26,1978.4
2023-01-27,1982.66
2023-01-30,1982.4
2023-01-31,1975.27
2023-02-01,1972.23
2023-02-02,1965.17
2023-02-03,1970.26
2023-02-06,1979.22
2023-02-07,1983.4
2023-02-08,1983.97
2023-02-09,1985.0
2023-02-10,1986.96
2023-02-13,1977.67
2023-02-14,1993.09
2023-02-15,1987.74
2023-02-16,2001.09
2023-02-17,1991.93
2023-02-20,1999.71
2023-02-21,1997.46
2023-02-22,1975.25
2023-02-24,1988.4
2023-02-27,1992.78
2023-02-28,1993.28
2023-03-01,1997.81
2023-03-02,1994.57
2023-03-03,2019.52
2023-03-06,2036.49
2023-03-07,2044.98
2023-03-08,2051.21
2023-03-09,2071.09
2023-03-10,2031.58
2023-03-13,2000.99
2023-03-14,1947.54
2023-03-15,1960.12
2023-03-16,1937.1
2023-03-17,1959.42
2023-03-20,1929.3
2023-03-22,1962.93
2023-03-23,1957.32
2023-03-24,1955.32
2023-03-27,1961.84
2023-03-28,1966.67
2023-03-29,1995.48
2023-03-30,1983.32
2023-03-31,2003.5
2023-04-03,2017.68
2023-04-04,2022.76
2023-04-05,1983.84
2023-04-06,1961.28
2023-04-07,1965.44
2023-04-10,1976.53
2023-04-11,1991.85
2023-04-12,2006.92
2023-04-13,2007.93
2023-04-14,2018.72
2023-04-17,2026.97
2023-04-18,2040.89
2023-04-19,2040.38
2023-04-20,2039.73
2023-04-21,2035.06
2023-04-24,2037.34
2023-04-25,2042.15
2023-04-26,2023.9
2023-04-27,2032.51
2023-04-28,2057.48
2023-05-01,2078.06
2023-05-02,2075.53
2023-05-08,2071.21
2023-05-09,2097.55
2023-05-10,2085.91
2023-05-11,2083.09
2023-05-12,2096.39
2023-05-15,2114.85
2023-05-16,2127.18
2023-05-17,2133.61
2023-05-18,2157.85
2023-05-19,2161.69
2023-05-22,2175.9
2023-05-23,2161.49
2023-05-24,2152.4
2023-05-25,2146.15
2023-05-26,2145.84
2023-05-29,2160.65
2023-05-30,2159.22
2023-05-31,2130.63
2023-06-01,2149.29
2023-06-02,2182.7
2023-06-05,2219.79
2023-06-06,2236.28
2023-06-07,2206.3
2023-06-08,2191.5
2023-06-09,2224.32
2023-06-12,2238.77
2023-06-13,2264.79
2023-06-14,2294.53
2023-06-15,2293.97
2023-06-16,2300.36
2023-06-19,2290.5
2023-06-20,2283.85
2023-06-21,2295.01
2023-06-22,2296.5
2023-06-23,2264.73
2023-06-26,2260.17
2023-06-27,2253.81
2023-06-28,2298.6
2023-06-29,2296.25
2023-06-30,2288.6
2023-07-03,2320.81
2023-07-04,2306.37
2023-07-05,2306.03
2023-07-06,2277.08
2023-07-07,2254.9
2023-07-10,2243.33
2023-07-11,2236.4
2023-07-12,2221.48
2023-07-13,2242.99
2023-07-14,2239.1
2023-07-18,2252.28
2023-07-19,2278.97
2023-07-20,2260.9
2023-07-21,2262.2
2023-07-24,2281.18
2023-07-25,2285.38
2023-07-26,2283.09
2023-07-27,2295.14
2023-07-28,2290.61
2023-07-31,2322.56
2023-08-01,2337.36
2023-08-02,2301.76
2023-08-03,2268.35
2023-08-04,2274.63
2023-08-07,2283.93
2023-08-08,2291.73
2023-08-09,2282.57
2023-08-10,2303.51
2023-08-14,2280.89
2023-08-15,2290.31
2023-08-16,2260.84
2023-08-17,2253.06
2023-08-18,2237.29
2023-08-21,2241.49
2023-08-22,2265.71
2023-08-23,2277.05
2023-08-24,2286.59
2023-08-25,2266.4
2023-08-28,2299.81
2023-08-29,2303.41
2023-08-30,2313.38
2023-08-31,2332.0
2023-09-01,2349.75
2023-09-04,2373.73
2023-09-05,2377.85
2023-09-06,2392.53
2023-09-07,2383.38
2023-09-08,2359.02
2023-09-11,2360.48
2023-09-12,2379.91
2023-09-13,2378.64
2023-09-14,2405.57
2023-09-15,2428.38
2023-09-19,2430.3
2023-09-20,2406.0
2023-09-21,2383.41
2023-09-22,2376.27
2023-09-25,2385.5
2023-09-26,2371.94
2023-09-27,2379.53
2023-09-28,2345.51
2023-09-29,2323.39
2023-10-02,2314.44
2023-10-03,2275.47
2023-10-04,2218.89
2023-10-05,2263.76
2023-10-06,2264.08
2023-10-10,2312.19
2023-10-11,2307.84
2023-10-12,2342.49
2023-10-13,2308.75
2023-10-16,2273.54
2023-10-17,2292.08
2023-10-18,2295.34
2023-10-19,2264.16
2023-10-20,2255.65
2023-10-23,2238.81
2023-10-24,2240.73
2023-10-25,2254.4
2023-10-26,2224.25
2023-10-27,2254.65
2023-10-30,2231.24
2023-10-31,2253.72
2023-11-01,2310.68
2023-11-02,2322.39
2023-11-06,2360.46
2023-11-07,2332.91
2023-11-08,2305.95
2023-11-09,2335.12
2023-11-10,2336.72
2023-11-13,2336.62
2023-11-14,2345.29
2023-11-15,2373.22
2023-11-16,2368.62
2023-11-17,2391.05
2023-11-20,2372.6
2023-11-21,2367.79
2023-11-22,2378.19
2023-11-24,2390.94
2023-11-27,2381.76
2023-11-28,2376.71
2023-11-29,2364.5
2023-11-30,2374.93
2023-12-01,2382.52
2023-12-04,2362.65
2023-12-05,2342.69
2023-12-06,2387.2
2023-12-07,2359.91
2023-12-08,2324.47
2023-12-11,2358.55
2023-12-12,2353.16
2023-12-13,2354.92
2023-12-14,2321.35
2023-12-15,2332.28
2023-12-18,2316.86
2023-12-19,2333.81
2023-12-20,2349.38
2023-12-21,2325.98
2023-12-22,2336.43
2023-12-25,2337.4
2023-12-26,2338.86
2023-12-27,2365.4
2023-12-28,2362.02
2023-12-29,2366.39
2024-01-04,2378.79
2024-01-05,2393.54
2024-01-09,2413.09
2024-01-10,2444.48
2024-01-11,2482.87
2024-01-12,2494.23
2024-01-15,2524.6
2024-01-16,2503.98
2024-01-17,2496.38
2024-01-18,2492.09
2024-01-19,2510.03
2024-01-22,2544.92
2024-01-23,2542.07
2024-01-24,2529.22
2024-01-25,2531.92
2024-01-26,2497.65
2024-01-29,2529.48
2024-01-30,2526.93
2024-01-31,2551.1
2024-02-01,2534.04
2024-02-02,2539.68
2024-02-05,2556.71
2024-02-06,2539.25
2024-02-07,2549.95
2024-02-08,2562.63
2024-02-09,2557.88
2024-02-13,2612.03
2024-02-14,2584.59
2024-02-15,2591.85
2024-02-16,2624.73
2024-02-19,2639.69
2024-02-20,2632.3
2024-02-21,2627.3
2024-02-22,2660.71
2024-02-26,2673.62
2024-02-27,2678.46
2024-02-28,2674.95
2024-02-29,2675.73
2024-03-01,2709.42
2024-03-04,2706.28
2024-03-05,2719.93
2024-03-06,2730.67
2024-03-07,2718.54
2024-03-08,2726.8
2024-03-11,2666.83
2024-03-12,2657.24
2024-03-13,2648.51
2024-03-14,2661.59
2024-03-15,2670.8
2024-03-18,2721.99
2024-03-19,2750.97
2024-03-21,2796.21
2024-03-22,2813.22
2024-03-25,2777.64
2024-03-26,2780.8
2024-03-27,2799.28
2024-03-28,2750.81
2024-03-29,2768.62
2024-04-01,2721.22
2024-04-02,2714.45
2024-04-03,2706.51
2024-04-04,2732.0
2024-04-05,2702.62
2024-04-08,2728.32
2024-04-09,2754.69
2024-04-10,2742.79
2024-04-11,2746.96
2024-04-12,2759.64
2024-04-15,2753.2
2024-04-16,2697.11
2024-04-17,2663.15
2024-04-18,2677.45
2024-04-19,2626.32
2024-04-22,2662.46
2024-04-23,2666.23
2024-04-24,2710.73
2024-04-25,2663.53
2024-04-26,2686.48
2024-04-30,2743.17
2024-05-01,2729.4
2024-05-02,2728.53
2024-05-07,2746.22
2024-05-08,2706.43
2024-05-09,2713.46
2024-05-10,2728.21
2024-05-13,2724.08
2024-05-14,2730.95
2024-05-15,2730.88
2024-05-16,2737.54
2024-05-17,2745.62
2024-05-20,2768.04
2024-05-21,2759.72
2024-05-22,2737.36
2024-05-23,2754.75
2024-05-24,2742.54
2024-05-27,2766.36
2024-05-28,2768.5
2024-05-29,2741.62
2024-05-30,2726.2
2024-05-31,2772.49
2024-06-03,2798.07
2024-06-04,2787.48
2024-06-05,2748.22
2024-06-06,2757.23
2024-06-07,2755.03
2024-06-10,2782.49
2024-06-11,2776.8
2024-06-12,2756.44
2024-06-13,2731.78
2024-06-14,2746.61
2024-06-17,2700.01
2024-06-18,2715.76
2024-06-19,2728.64
2024-06-20,2725.54
2024-06-21,2724.69
2024-06-24,2740.19
2024-06-25,2787.37
2024-06-26,2802.95
2024-06-27,2793.7
2024-06-28,2809.63
2024-07-01,2824.28
2024-07-02,2856.62
2024-07-03,2872.18
2024-07-04,2898.47
2024-07-05,2884.18
2024-07-08,2867.61
2024-07-09,2895.55
2024-07-10,2909.2
2024-07-11,2929.17
2024-07-12,2894.56
2024-07-16,2904.5
2024-07-17,2915.21
2024-07-18,2868.63
2024-07-19,2860.83
2024-07-22,2827.53
2024-07-23,2833.39
2024-07-24,2793.12
2024-07-25,2709.86
2024-07-26,2699.54
2024-07-29,2759.67
2024-07-30,2754.45
2024-07-31,2794.26
2024-08-01,2703.69
2024-08-02,2537.6
2024-08-05,2227.15
2024-08-06,2434.21
2024-08-07,2489.21
2024-08-08,2461.7
2024-08-09,2483.3
2024-08-13,2553.55
2024-08-14,2581.9
2024-08-15,2600.75
2024-08-16,2678.6
2024-08-19,2641.14
2024-08-20,2670.54
2024-08-21,2664.86
2024-08-22,2671.4
2024-08-23,2684.72
2024-08-26,2661.41
2024-08-27,2680.8
2024-08-28,2692.12
2024-08-29,2693.02
2024-08-30,2712.63
2024-09-02,2715.99
2024-09-03,2733.27
2024-09-04,2633.49
2024-09-05,2620.76
2024-09-06,2597.42
2024-09-09,2579.73
2024-09-10,2576.54
2024-09-11,2530.67
2024-09-12,2592.5
2024-09-13,2571.14
2024-09-17,2555.76
2024-09-18,2565.37
2024-09-19,2616.87
2024-09-20,2642.35
2024-09-24,2656.73
2024-09-25,2650.5
2024-09-26,2721.12
2024-09-27,2740.94
2024-09-30,2645.94
2024-10-01,2690.78
2024-10-02,2651.96
2024-10-03,2683.71
2024-10-04,2694.07
2024-10-07,2739.39
2024-10-08,2699.15
2024-10-09,2707.24
2024-10-10,2712.67
2024-10-11,2706.2
2024-10-15,2723.57
2024-10-16,2690.66
2024-10-17,2687.83
2024-10-18,2688.98
2024-10-21,2679.91
2024-10-22,2651.47
2024-10-23,2636.96
2024-10-24,2635.57
2024-10-25,2618.32
2024-10-28,2657.78
2024-10-29,2682.02
2024-10-30,2703.72
2024-10-31,2695.51
2024-11-01,2644.26
2024-11-05,2664.26
2024-11-06,2715.92
2024-11-07,2743.08
2024-11-08,2742.15
2024-11-11,2739.68
2024-11-12,2741.52
2024-11-13,2708.42
2024-11-14,2701.22
2024-11-15,2711.64
2024-11-18,2691.76
2024-11-19,2710.03
2024-11-20,2698.29
2024-11-21,2682.81
2024-11-22,2696.53
2024-11-25,2715.6
2024-11-26,2689.55
2024-11-27,2665.34
2024-11-28,2687.28
2024-11-29,2680.71
2024-12-02,2714.72
2024-12-03,2753.58
2024-12-04,2740.6
2024-12-05,2742.24
2024-12-06,2727.22
2024-12-09,2734.56
2024-12-10,2741.41
2024-12-11,2749.31
2024-12-12,2773.03
2024-12-13,2746.56
2024-12-16,2738.33
2024-12-17,2728.2
2024-12-18,2719.87
2024-12-19,2713.83
2024-12-20,2701.99
2024-12-23,2726.74
2024-12-24,2727.26
2024-12-25,2733.86
2024-12-26,2766.78
2024-12-27,2801.68
2024-12-30,2784.92
2025-01-06,2756.38
2025-01-07,2786.57
2025-01-08,2770.0
2025-01-09,2735.92
2025-01-10,2714.12
2025-01-14,2682.58
2025-01-15,2690.81
2025-01-16,2688.31
2025-01-17,2679.42
2025-01-20,2711.27
2025-01-21,2713.5
2025-01-22,2737.19
2025-01-23,2751.74
2025-01-24,2751.04
2025-01-27,2758.07
2025-01-28,2756.9
2025-01-29,2775.59
2025-01-30,2781.93
2025-01-31,2788.66
2025-02-03,2720.39
2025-02-04,2738.02
2025-02-05,2745.41
2025-02-06,2752.2
2025-02-07,2737.23
2025-02-10,2733.01
2025-02-12,2733.33
2025-02-13,2765.59
2025-02-14,2759.21
2025-02-17,2766.9
2025-02-18,2775.51
2025-02-19,2767.25
2025-02-20,2734.6
2025-02-21,2736.53
2025-02-25,2724.7
2025-02-26,2716.4
2025-02-27,2736.25
2025-02-28,2682.09
2025-03-03,2729.56
2025-03-04,2710.18
2025-03-05,2718.21
2025-03-06,2751.41
2025-03-07,2708.59
2025-03-10,2700.76
2025-03-11,2670.72
2025-03-12,2694.91
2025-03-13,2698.36
2025-03-14,2715.85
2025-03-17,2748.12
2025-03-18,2783.56
2025-03-19,2795.96
2025-03-21,2804.16
2025-03-24,2790.88
2025-03-25,2797.52
2025-03-26,2812.89
2025-03-27,2815.47
2025-03-28,2757.25
2025-03-31,2658.73
2025-04-01,2661.73
2025-04-02,2650.29
2025-04-03,2568.61
2025-04-04,2482.06
2025-04-07,2288.66
2025-04-08,2432.02
2025-04-09,2349.33
2025-04-10,2539.4
2025-04-11,2466.91
2025-04-14,2488.51
2025-04-15,2513.35
2025-04-16,2498.03
2025-04-17,2530.23
2025-04-18,2559.15
2025-04-21,2528.93
2025-04-22,2532.12
2025-04-23,2584.32
2025-04-24,2592.56
2025-04-25,2628.03
2025-04-28,2650.61
2025-04-30,2667.29
2025-05-01,2679.44
2025-05-02,2687.78
2025-05-07,2696.16
2025-05-08,2698.72
2025-05-09,2733.49
2025-05-12,2742.08
2025-05-13,2772.14
2025-05-14,2763.29
2025-05-15,2738.96
2025-05-16,2740.45
2025-05-19,2738.39
2025-05-20,2738.83
2025-05-21,2732.88
2025-05-22,2717.09
2025-05-23,2735.52
2025-05-26,2751.91
2025-05-27,2769.49
2025-05-28,2769.51
2025-05-29,2812.02
2025-05-30,2801.57
2025-06-02,2777.29
2025-06-03,2771.11
2025-06-04,2785.13
2025-06-05,2756.47
2025-06-06,2769.33
2025-06-09,2785.41
2025-06-10,2786.24
2025-06-11,2788.72
2025-06-12,2782.97
2025-06-13,2756.47
2025-06-16,2777.13
2025-06-17,2786.95
2025-06-18,2808.35
2025-06-19,2792.08
2025-06-20,2771.26
2025-06-23,2761.18
2025-06-24,2781.35
2025-06-25,2782.24
2025-06-26,2804.69
2025-06-27,2840.54
2025-06-30,2852.84
2025-07-01,2832.07
2025-07-02,2826.04
2025-07-03,2828.99
2025-07-04,2827.95
2025-07-07,2811.72
2025-07-08,2816.54
2025-07-09,2828.16
2025-07-10,2812.34
2025-07-11,2823.24
2025-07-14,2822.81
2025-07-15,2825.31
2025-07-16,2819.4
2025-07-17,2839.81
2025-07-18,2834.48
2025-07-22,2836.19
2025-07-23,2926.38
2025-07-24,2977.55
2025-07-25,2951.86
2025-07-28,2930.73
2025-07-29,2908.64
2025-07-30,2920.18
2025-07-31,2943.07
2025-08-01,2948.65
2025-08-04,2916.2
2025-08-05,2936.54
2025-08-06,2966.57
2025-08-07,2987.92
2025-08-08,3024.21
2025-08-12,3066.37
2025-08-13,3091.91
