Date,Market_Price_A,Market_Price_B,RMT_Raw_S,RMT_Threshold_S,RMT_Ratio_S,RMT_Vel_S,RMT_Accel_S,RMT_Raw,RMT_Threshold,RMT_Ratio,RMT_Vel,RMT_Accel,RMT_Raw_L,RMT_Threshold_L,RMT_Ratio_L,RMT_Vel_L,RMT_Accel_L,Return,Vol_20,Momentum_10,RSI_14,E_pot,E_pot_Vel,E_pot_Accel,Target,Sample_Weight
2016-11-04,0.9049598324796064,0.8934042439022845,36.51349670842622,4.963454761751991,7.356468117690218,-0.1077986820832208,0.1630366931637112,50.91757196661038,3.429951660386443,14.844982381143426,-0.3025134252593133,-0.1242572062391715,51.88628899296123,3.094983792965888,16.76463996706076,-0.0629067947168593,0.0189847415882837,-0.019628858861023835,0.007858134813496006,-0.023852314838030853,43.35314840324477,1.5300415964465872,-0.03105418655239365,0.14285257866720386,0.0,1.0
2016-11-07,0.9166130853608148,0.9187218922125621,38.14463176021977,4.963454761751991,7.685097092887686,0.3251499251390939,0.4329486072223147,50.92183831568349,3.429951660386443,14.846226232222255,-0.2876682034416333,0.0148452218176799,51.80938698928968,3.094983792965888,16.739792662901582,-0.0141242059203534,0.0487825887965058,0.012877094057620386,0.008341577690434053,-0.0068661867215662475,48.82098279000071,1.632455857901174,-0.07647357821905995,-0.0454193916666663,0.0,1.0
2016-11-08,0.9186775762886578,0.9180642228072197,39.486313595863336,4.963454761751991,7.955409183970387,0.5667273768599372,0.2415774517208433,50.19613860895136,3.429951660386443,14.634648991903257,-0.4220031546111542,-0.1343349511695208,51.89381882414783,3.094983792965888,16.76707288163812,0.0237302131040166,0.0378544190243701,0.002252303573683223,0.008347305857294441,-0.004552742732976012,50.26179961857841,1.5157648542012683,-0.09120222174437431,-0.014728643525314361,0.0,1.0
2016-11-09,0.8747268554395862,0.840401003554967,38.9659330478853,4.963454761751991,7.850566776220839,0.6572930799701169,0.0905657031101796,49.34407105790315,3.429951660386443,14.386229295238431,-0.5696202623696891,-0.1476171077585348,51.86507502186775,3.094983792965888,16.757785659409233,0.0168796762779379,-0.0068505368260787,-0.047841290550082904,0.013491459429762915,-0.05911470486808157,33.078699157780406,2.6640883293776567,0.1269023283646185,0.21810455010899282,0.0,1.0
2016-11-10,0.9293363633129731,0.9476757417834734,44.10169868308951,4.963454761751991,8.885282691187976,1.6741817746355352,1.0168886946654183,51.14908828806952,3.429951660386443,14.912480802224104,-0.0724221772315942,0.4971980851380948,53.29763028400696,3.094983792965888,17.220649234137817,0.3009688771921475,0.2840892009142095,0.06243035472592573,0.0196529614242996,-0.003502607381966283,50.66940489720259,2.792352136018766,0.3429502253492004,0.21604789698458188,0.0,1.0
2016-11-11,0.9356984324772083,0.9546941635142656,51.9865895624632,4.963454761751991,10.473871941589543,3.0946185708073912,1.420436796171856,53.34735684394417,3.429951660386443,15.553384457299808,0.4859569754667561,0.5583791526983504,54.315179694808265,3.094983792965888,17.549422978644632,0.4857781403694048,0.1848092631772573,0.006845819678846121,0.0196832038084201,0.003358981540343642,53.72052019745291,3.438327274741523,0.39578091342928434,0.052830688080083954,0.0,1.0
2016-11-14,0.9490380493966992,0.9759870063898123,51.48367077414824,4.963454761751991,10.372547599482024,2.6678078027856955,-0.4268107680216957,53.07351354317595,3.429951660386443,15.473545635099798,0.4303350454985022,-0.0556219299682538,54.10975808707464,3.094983792965888,17.48305054457874,0.4600742195570007,-0.0257039208124041,0.014256320686756974,0.01988214021613529,0.011281632603420189,57.08560727462774,4.187140001461597,0.525376460703445,0.12959554727416067,0.0,1.0
2016-11-15,0.9533347041681777,0.9777697549382606,51.02303288652857,4.963454761751991,10.279741699210843,2.307343858133052,-0.3604639446526434,53.23777842523959,3.429951660386443,15.52143694621091,0.6083279632576435,0.1779929177591412,54.24376699690072,3.094983792965888,17.526349288220192,0.4699896345505721,0.0099154149935714,0.004527378827655859,0.0198837151839871,0.014244390532330176,56.49425948595299,3.820236001835702,0.4726145720317575,-0.05276188867168752,0.0,1.0
2016-11-16,0.967079584714985,0.9969608028613108,50.95390200966522,4.963454761751991,10.26581372360078,2.397593792355977,0.0902499342229248,53.19173732304752,3.429951660386443,15.508013695171016,0.7695332530288681,0.1612052897712246,54.21603477470912,3.094983792965888,17.517388911027062,0.4701919505682639,0.0002023160176918,0.014417686135532293,0.02006390316246867,0.028601867095880973,58.93598519079565,4.277616733108054,0.3350315228586228,-0.13758304917313469,0.0,1.0
2016-11-17,0.9682613208845543,1.0030306811125433,51.17243697468773,4.963454761751991,10.309842525214227,1.4141476583196422,-0.9834461340363349,53.21644266079223,3.429951660386443,15.515216519056272,0.4134708745445437,-0.3560623784843244,54.16830483744079,3.094983792965888,17.501967202720607,0.1741349106867744,-0.2960570398814894,0.001221963722786601,0.020043002387342877,0.04894761292923411,59.197274253809674,3.771437265757463,0.20497754547761698,-0.13005397738100583,0.0,1.0
2016-11-18,0.9710119922935642,1.008197783302997,51.250243439030896,4.963454761751991,10.32551839375296,-0.1472692246864539,-1.5614168830060962,52.6263890343252,3.429951660386443,15.343186798264073,-0.1441935619237995,-0.5576644364683432,54.17282343864976,3.094983792965888,17.50342717844624,-0.0284712512317071,-0.2026061619184815,0.0028408357843903165,0.019950735603078532,0.07298905149521784,58.5274524470368,3.96864546924022,0.1129917233369124,-0.09198582214070458,0.0,1.0
2016-11-21,0.9826443450338676,1.0236906680433249,51.189146517267446,4.963454761751991,10.313209039745292,-0.0589048513761625,0.0883643733102914,51.996076937034935,3.429951660386443,15.159419748550242,-0.2154873212282027,-0.0712937593044031,54.05409927904896,3.094983792965888,17.465066990625346,-0.011131761605128,0.017339489626579,0.01197961799918379,0.01998754186726374,0.07203831226897695,60.61851657428145,3.810999589972884,-0.06922724217274437,-0.18221896550965677,0.0,1.0
2016-11-22,0.9847279681594979,1.0264796494331807,50.80779105740834,4.963454761751991,10.23637637415966,-0.0430483658240419,0.0158564855521206,52.13943572294477,3.429951660386443,15.20121590199623,-0.2196685404589615,-0.0041812192307588,54.12010722251652,3.094983792965888,17.486394386141143,-0.0247319548768416,-0.0136001932717135,0.0021204244813097795,0.01997388086340298,0.07189725054319429,60.97583211246062,3.3833029627016864,-0.07755525953751354,-0.008328017364769166,0.0,1.0
2016-11-24,0.9959195408922311,1.0562578196056134,51.04016946000395,4.963454761751991,10.283194248755052,0.0172534900677447,0.0603018558917867,52.22877203257308,3.429951660386443,15.227261840386582,-0.1925930580948858,0.0270754823640757,54.039888657516336,3.094983792965888,17.460475489511538,-0.0352292234385558,-0.0104972685617141,0.011365141536145096,0.02003512657346256,0.13854917646462406,68.48935807971716,4.542436756540895,0.0599345683742293,0.13748982791174283,0.0,1.0
2016-11-25,0.998988206644418,1.0644297372651108,50.27698122350043,4.963454761751991,10.12943275134309,-0.1790911502374612,-0.196344640305206,52.10993495678834,3.429951660386443,15.192614974322192,-0.2213015408007734,-0.0287084827058876,53.94503241332153,3.094983792965888,17.429827107956072,-0.0446544848238517,-0.0094252613852958,0.003081238620378679,0.020035205814406574,0.07494793713133574,75.84193627603126,4.543359855037186,0.15551989729492272,0.09558532892069341,0.0,1.0
2016-11-28,1.0013664084789342,1.0664335090186678,50.58880841957334,4.963454761751991,10.19225737875298,-0.1322870038915056,0.0468041463459556,52.1611971700374,3.429951660386443,15.20756043662742,-0.0930383728575634,0.12826316794321,53.906541547023096,3.094983792965888,17.41739057553031,-0.0532563783253294,-0.0086018935014777,0.002380610520422932,0.020019155405784562,0.07018070536665721,74.54415990439448,4.000465200698671,0.008511414123012262,-0.14700848317191045,0.0,1.0
2016-11-29,1.001137808501943,1.0660182887285474,50.61255578012147,4.963454761751991,10.197041820575866,-0.1153181474291997,0.0169688564623058,52.30767367457261,3.429951660386443,15.250265558751128,0.0623193475075325,0.1553577203650959,53.90503567086434,3.094983792965888,17.41690402171953,-0.0298127216369152,0.0234436566884141,-0.00022828804227470467,0.020028607985488993,0.05489743971631422,74.1367450643235,3.5269029953572235,-0.05239448386040326,-0.06090589798341552,0.0,1.0
2016-11-30,1.0020493726066648,1.0618650296256853,50.90394722436223,4.963454761751991,10.255749204490431,0.0192312333907835,0.1345493808199833,52.24427381254086,3.429951660386443,15.231781373459546,0.0209676179192115,-0.041351729588321,53.90582648295205,3.094983792965888,17.4171595358484,-0.0428561479129072,-0.0130434262759919,0.0009105280981105413,0.0200324791659017,0.05109922908029718,99.82109838545445,3.144205212442284,-0.045408318889349576,0.006986164971053685,0.0,1.0
2016-12-01,1.0122668524913234,1.0742108266585766,50.86350068267261,4.963454761751991,10.247600335682096,-0.0353337554662758,-0.0545649888570594,52.40497526590815,3.429951660386443,15.278633769434474,0.0352406466670274,0.0142730287478158,53.75270222900383,3.094983792965888,17.36768455820999,-0.0574372857025053,-0.0145811377895981,0.01019658328619033,0.02007383533753648,0.04672549032213924,99.72585884155089,3.2597512440192338,-0.25350459929998054,-0.20809628041063097,0.0,1.0
2016-12-02,1.0103327765269627,1.0451240698085915,50.63147814317597,4.963454761751991,10.20085415774076,0.0708993839351066,0.1062331394013824,52.25968968616283,3.429951660386443,15.236275860597662,0.0299509458748943,-0.005289700792133,53.71281317677354,3.094983792965888,17.35479626705934,-0.0464438473095896,0.0109934383929157,-0.0019106384443989821,0.019451297534663434,0.043450517680468925,97.26103815900971,2.5898426174400155,-0.39547888716324875,-0.1419742878632682,0.0,1.0
2016-12-05,1.0191016509442652,1.1541899268074496,49.73809976300652,4.963454761751991,10.020862917152902,-0.1701417313133575,-0.2410411152484641,52.142827847035136,3.429951660386443,15.202204873394733,-0.0036738646004579,-0.0336248104753522,53.64638894917957,3.094983792965888,17.33333436869821,-0.0520305195687029,-0.0055866722591133,0.008679194242757982,0.01859868618193845,0.04952529838185793,97.09274584246002,1.7589264623847396,-0.39852847962642957,-0.003049592463180817,0.0,1.0
2016-12-06,1.025362519708841,1.146757032333961,49.298474367456535,4.963454761751991,9.932290457716444,-0.2628162825329951,-0.0926745512196376,52.19993509892646,3.429951660386443,15.218854452615007,-0.0215477151292233,-0.0178738505287654,53.67084191257962,3.094983792965888,17.34123520600005,-0.0468387516569492,0.0051917679117536,0.006143517438888191,0.018530754728018562,0.04347267135954569,97.16753605078323,2.1374755259621883,-0.23889521062936306,0.1596332689970665,0.0,1.0
2016-12-07,1.0357127369766546,1.1544720063988978,49.184857334645365,4.963454761751991,9.909399741820994,-0.3438179779433667,-0.0810016954103716,52.180659084589394,3.429951660386443,15.213234544159828,-0.0127229455902906,0.0088247695389327,53.57987541162639,3.094983792965888,17.31184361397945,-0.0651902142651295,-0.0183514626081802,0.010094202849108003,0.01853506936900304,0.05177548568306589,97.03574522707812,2.627673552672559,-0.07039559026612707,0.16849962036323599,0.0,1.0
2016-12-08,1.0508549210291425,1.1763276195881873,48.922363744816245,4.963454761751991,9.856514482978328,-0.3882273875712769,-0.0444094096279101,52.12745106991531,3.429951660386443,15.197721784814384,-0.0555048391985693,-0.0427818936082786,53.56674820663246,3.094983792965888,17.30760216850766,-0.0371908044742781,0.0279994097908513,0.014620061636674953,0.013544945770275183,0.05516046013887377,97.51184765703005,3.302907780475652,0.03789964397043376,0.10829523423656083,0.0,1.0
2016-12-09,1.0606639774860338,1.1963700102149006,49.10925881908713,4.963454761751991,9.894168714404206,-0.3044438648177632,0.0837835227535137,52.05258534798991,3.429951660386443,15.175894736115696,-0.041420867634585,0.0140839715639842,53.47581333755299,3.094983792965888,17.2782207968552,-0.0473999678441074,-0.0102091633698293,0.00933435839771768,0.005241068492660605,0.061738237179779665,97.69872608794816,3.274995745263618,0.17321281893804136,0.13531317496760759,0.0,1.0
2016-12-12,1.0653756680683333,1.2066669443551095,49.2829055076463,4.963454761751991,9.929153759477504,-0.0910388510720494,0.2134050137457137,52.04666920109781,3.429951660386443,15.174169887640302,-0.0192317291874601,0.0221891384471248,53.56462809711489,3.094983792965888,17.306917153767877,-0.0163521704129365,0.0310477974311709,0.004442208543243842,0.005263702117273916,0.06392191614119391,97.51578389203392,2.9376667111676285,0.2159695781604413,0.04275675922239994,0.0,1.0
2016-12-13,1.0707749114441847,1.2324719031437512,48.9710686057075,4.963454761751991,9.866327176601844,-0.065481152349804,0.0255576987222454,51.89740257134939,3.429951660386443,15.13065130646834,-0.0605065055154199,-0.0412747763279597,52.63943305330436,3.094983792965888,17.0079834256129,-0.2062817718550462,-0.1899296014421096,0.005067924430488313,0.004944578104409415,0.06955795930476705,97.60692595297462,2.722189554404932,0.1132918720961816,-0.10267770606425969,0.0,1.0
2016-12-14,1.0698932263612295,1.218419008565708,48.65476343046224,4.963454761751991,9.802600359207904,-0.1060187808366208,-0.0405376284868168,51.76326351316264,3.429951660386443,15.091543158171104,-0.0834791142853461,-0.0229726087699262,52.613254022077314,3.094983792965888,16.99952488980843,-0.1933242779098165,0.0129574939452297,-0.0008234084246202533,0.005171654924954845,0.06770510077570346,96.1975150152243,2.638705261479219,0.0030819372393747326,-0.11020993485680687,0.0,1.0
