Date,Close,target,code,NetSales,OperatingProfit,Profit,TotalAssets,Equity,NumberOfIssuedAndOutstandingSharesAtTheEndOfFiscalYearIncludingTreasuryStock,ROE,SelfCapitalRatio
2024-04-30,1842.5,1,4385,92386000000.0,7821000000.0,4550000000.0,456578000000.0,61915000000.0,163167809.0,0.07348784624081402,0.13560662143160643
2024-05-01,1806.5,1,4385,92386000000.0,7821000000.0,4550000000.0,456578000000.0,61915000000.0,163167809.0,0.07348784624081402,0.13560662143160643
2024-05-02,1766.5,1,4385,92386000000.0,7821000000.0,4550000000.0,456578000000.0,61915000000.0,163167809.0,0.07348784624081402,0.13560662143160643
2024-05-07,1803.0,1,4385,92386000000.0,7821000000.0,4550000000.0,456578000000.0,61915000000.0,163167809.0,0.07348784624081402,0.13560662143160643
2024-05-08,1782.5,1,4385,92386000000.0,7821000000.0,4550000000.0,456578000000.0,61915000000.0,163167809.0,0.07348784624081402,0.13560662143160643
2024-05-09,1758.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-05-10,1918.0,0,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-05-13,1867.5,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-05-14,2000.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-05-15,1928.5,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-05-16,1872.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-05-17,1880.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-05-20,1931.5,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-05-21,1853.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-05-22,1868.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-05-23,1873.5,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-05-24,1857.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-05-27,1868.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-05-28,1860.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-05-29,1779.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-05-30,1765.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-05-31,1833.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-03,2048.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-04,2091.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-05,2098.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-06,2090.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-07,2151.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-10,2123.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-11,2192.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-12,2158.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-13,2148.5,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-14,2167.5,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-17,2094.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-18,2027.5,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-19,2024.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-20,1983.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-21,2010.5,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-24,1915.5,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-25,1967.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-26,1958.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-27,2009.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-06-28,1997.5,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-01,2103.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-02,2228.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-03,2242.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-04,2307.5,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-05,2407.5,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-08,2454.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-09,2446.5,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-10,2396.5,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-11,2324.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-12,2389.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-16,2378.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-17,2462.5,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-18,2344.5,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-19,2339.5,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-22,2266.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-23,2276.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-24,2286.5,0,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-25,2190.5,0,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-26,2189.5,0,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-29,2322.5,0,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-30,2279.5,0,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-07-31,2235.0,0,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-08-01,2163.5,0,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-08-02,1978.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-08-05,1805.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-08-06,2000.0,1,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-08-07,2012.5,0,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-08-08,2085.5,0,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-08-09,2100.0,0,4385,140878000000.0,12801000000.0,8754000000.0,484858000000.0,67211000000.0,163667497.0,0.13024653702518932,0.138619967083146
2024-08-13,2175.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-08-14,2021.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-08-15,2096.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-08-16,2072.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-08-19,2010.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-08-20,2185.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-08-21,2210.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-08-22,2377.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-08-23,2340.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-08-26,2299.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-08-27,2228.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-08-28,2230.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-08-29,2275.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-08-30,2373.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-02,2358.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-03,2505.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-04,2343.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-05,2438.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-06,2374.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-09,2496.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-10,2465.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-11,2366.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-12,2410.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-13,2391.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-17,2497.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-18,2551.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-19,2717.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-20,2684.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-24,2628.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-25,2620.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-26,2609.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-27,2679.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-09-30,2507.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-01,2494.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-02,2426.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-03,2459.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-04,2589.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-07,2653.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-08,2510.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-09,2569.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-10,2510.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-11,2448.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-15,2551.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-16,2509.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-17,2452.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-18,2389.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-21,2372.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-22,2277.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-23,2166.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-24,2120.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-25,2096.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-28,2090.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-29,2101.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-30,2131.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-10-31,2159.5,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-11-01,2105.0,0,4385,187407000000.0,17486000000.0,13461000000.0,501773000000.0,72145000000.0,163889610.0,0.1865825767551459,0.1437801555683546
2024-11-05,2171.5,0,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-06,1824.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-07,1828.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-08,1860.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-11,1848.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-12,1811.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-13,1803.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-14,1914.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-15,1925.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-18,1987.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-19,1970.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-20,2045.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-21,2068.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-22,2097.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-25,2011.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-26,1911.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-27,1920.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-28,1970.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-11-29,1947.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-02,1925.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-03,1958.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-04,1948.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-05,1908.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-06,1915.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-09,1907.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-10,1882.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-11,1896.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-12,1927.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-13,1918.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-16,1886.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-17,1857.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-18,1839.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-19,1833.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-20,1825.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-23,1830.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-24,1795.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-25,1780.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-26,1772.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-27,1812.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2024-12-30,1793.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2025-01-06,1720.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2025-01-07,1720.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2025-01-08,1697.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2025-01-09,1701.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2025-01-10,1703.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2025-01-14,1667.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2025-01-15,1684.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2025-01-16,1690.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2025-01-17,1675.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2025-01-20,1740.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2025-01-21,1754.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2025-01-22,1753.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2025-01-23,1782.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2025-01-24,1791.5,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2025-01-27,1854.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
2025-01-28,1920.0,1,4385,44924000000.0,4347000000.0,2933000000.0,484669000000.0,74585000000.0,164028578.0,0.039324260910370716,0.15388853011024017
