Window_Size,2020 Covid_Std,2020 Covid_Wgt,2024 Ueda_Std,2024 Ueda_Wgt,2025 Tariff_Std,2025 Tariff_Wgt,Average_Std,Average_Wgt
168,0.23076923076923078,0.13307427582765372,0.0,0.0,0.0,0.0,0.07692307692307693,0.04435809194255124
169,0.15384615384615385,0.15685877240332244,0.0,0.0,0.0,0.0,0.05128205128205129,0.05228625746777415
170,0.15384615384615385,0.12761647229326867,0.058823529411764705,0.09513194463549385,0.0,0.0,0.0708898944193062,0.0742494723095875
171,0.3076923076923077,0.22621701357218318,0.0,0.0,0.0,0.0,0.10256410256410257,0.07540567119072773
172,0.15384615384615385,0.15685877240332244,0.058823529411764705,0.09513194463549385,0.0,0.0,0.0708898944193062,0.08399690567960542
173,0.3076923076923077,0.3627189127631458,0.0,0.0,0.14285714285714285,0.3463266280274966,0.15018315018315018,0.2363485135968808
174,0.15384615384615385,0.11077584032019805,0.0,0.0,0.0,0.0,0.05128205128205129,0.03692528010673268
175,0.15384615384615385,0.15685877240332244,0.0,0.0,0.14285714285714285,0.3463266280274966,0.0989010989010989,0.167728466810273
176,0.0,0.0,0.0,0.0,0.14285714285714285,0.3463266280274966,0.047619047619047616,0.11544220934249887
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,0.15384615384615385,0.21552777559911263,0.0,0.0,0.14285714285714285,0.3463266280274966,0.0989010989010989,0.18728480120886973
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,0.15384615384615385,0.05677217005619493,0.11764705882352941,0.26259266940504145,0.0,0.0,0.0904977375565611,0.1064549464870788
181,0.23076923076923078,0.13307427582765372,0.058823529411764705,0.1674607247695476,0.0,0.0,0.09653092006033183,0.10017833353240042
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,0.15384615384615385,0.05677217005619493,0.058823529411764705,0.1674607247695476,0.0,0.0,0.0708898944193062,0.0747442982752475
184,0.07692307692307693,0.03447373454873924,0.058823529411764705,0.1674607247695476,0.14285714285714285,0.3463266280274966,0.09286791639732817,0.1827536957819278
185,0.0,0.0,0.17647058823529413,0.28162978644095576,0.0,0.0,0.05882352941176471,0.09387659548031858
186,0.07692307692307693,0.03447373454873924,0.058823529411764705,0.09513194463549385,0.0,0.0,0.04524886877828055,0.043201893061411034
187,0.07692307692307693,0.03447373454873924,0.0,0.0,0.14285714285714285,0.3463266280274966,0.07326007326007326,0.1269334541920786
188,0.07692307692307693,0.03447373454873924,0.0,0.0,0.2857142857142857,0.6115723028398148,0.12087912087912088,0.21534867912951802
189,0.0,0.0,0.058823529411764705,0.1674607247695476,0.2857142857142857,0.6115723028398148,0.11484593837535013,0.25967767586978746
190,0.0,0.0,0.0,0.0,0.2857142857142857,0.6115723028398148,0.09523809523809523,0.20385743427993827
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.058823529411764705,0.0012008294513556855,0.14285714285714285,0.3463266280274966,0.06722689075630252,0.11584248582628409
194,0.0,0.0,0.058823529411764705,0.0012008294513556855,0.0,0.0,0.0196078431372549,0.0004002764837852285
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,0.0,0.0,0.058823529411764705,0.012242719299400115,0.14285714285714285,0.3463266280274966,0.06722689075630252,0.11952311577563224
203,0.0,0.0,0.058823529411764705,0.09607124955088743,0.0,0.0,0.0196078431372549,0.03202374985029581
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,0.07692307692307693,0.03447373454873924,0.0,0.0,0.0,0.0,0.025641025641025644,0.011491244849579746
206,0.0,0.0,0.0,0.0,0.14285714285714285,0.3463266280274966,0.047619047619047616,0.11544220934249887
207,0.0,0.0,0.0,0.0,0.14285714285714285,0.3463266280274966,0.047619047619047616,0.11544220934249887
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.058823529411764705,0.09513194463549385,0.0,0.0,0.0196078431372549,0.03171064821183128
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,0.0,0.0,0.058823529411764705,0.09513194463549385,0.0,0.0,0.0196078431372549,0.03171064821183128
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.058823529411764705,0.012242719299400115,0.0,0.0,0.0196078431372549,0.004080906433133372
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,0.0,0.11764705882352941,0.146399111479329,0.0,0.0,0.0392156862745098,0.048799703826443
221,0.0,0.0,0.058823529411764705,0.006589435419935618,0.0,0.0,0.0196078431372549,0.0021964784733118727
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.07692307692307693,0.03447373454873924,0.11764705882352941,0.09755160225262578,0.0,0.0,0.06485671191553545,0.044008445600455005
224,0.0,0.0,0.058823529411764705,0.09607124955088743,0.0,0.0,0.0196078431372549,0.03202374985029581
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,0.07692307692307693,0.03447373454873924,0.11764705882352941,0.09849090716801936,0.0,0.0,0.06485671191553545,0.04432154723891953
227,0.0,0.0,0.11764705882352941,0.146399111479329,0.14285714285714285,0.12123394078274453,0.0868347338935574,0.08921101742069117
228,0.07692307692307693,0.022298435507455687,0.058823529411764705,0.0068657941399782475,0.0,0.0,0.04524886877828055,0.009721409882477978
229,0.0,0.0,0.058823529411764705,0.1674607247695476,0.14285714285714285,0.12123394078274453,0.06722689075630252,0.09623155518409737
230,0.0,0.0,0.058823529411764705,0.0024196576171319276,0.14285714285714285,0.12123394078274453,0.06722689075630252,0.041217866133292154
231,0.0,0.0,0.058823529411764705,0.0024196576171319276,0.0,0.0,0.0196078431372549,0.0008065525390439759
